Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
18,The Beehive,8.2,5972,3.7,2594,4.4,3378,$$,"American, Breakfast & Brunch, Wine Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJWfpfeG1644kRLK4b9lMWmCI,2026-03-28T21:26:09.053Z,false
19,La Famiglia Giorgio's,8.5,5305,4.0,2042,4.4,3263,$$,"Italian, Gluten-Free, Pizza","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJv7k_M4lw44kRuVhaTg8i9UQ,2026-03-28T21:26:09.053Z,false
20,Yvonne's,8.8,5209,4.1,1626,4.5,3583,$$$,"New American, Lounges","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJWceaK4Nw44kR3HDuPVX0acU,2026-03-28T21:26:09.053Z,false
21,Joe’s on Newbury,8.3,5073,3.7,1471,4.3,3602,$$,"American, Burgers, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJRzSKpg5644kR4yi01eBUXIM,2026-03-28T21:26:09.053Z,false
22,Toro,8.6,5042,4.2,2637,4.4,2405,$$$,"Tapas Bars, Spanish, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJD1bhcBV644kR2bOt1la-nKk,2026-03-28T21:26:09.053Z,false
23,Q Restaurant,8.9,4931,4.2,1542,4.6,3389,$$$,"Chinese, Sushi Bars, Hot Pot","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJF9jb7Hd644kRXiZZ_FXCqX4,2026-03-28T21:26:09.053Z,false
24,Trattoria Il Panino,8.1,4898,3.8,1539,4.2,3359,$$,Italian,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJl81gJolw44kRtjTHVqZYVZQ,2026-03-28T21:26:09.053Z,false
25,Barcelona Wine Bar South End,8.9,4843,4.4,1669,4.5,3174,$$,"Spanish, Wine Bars, Tapas/Small Plates","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJgZ6pgG1644kRLYzhg8GwJbE,2026-03-28T21:26:09.053Z,false
26,Boston Burger,8.8,4823,4.1,1362,4.5,3461,$$,"Burgers, American, Sandwiches","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJwRxfIBt644kRuDR56soOZ1o,2026-03-28T21:26:09.053Z,false
27,Abe & Louie's,8.6,4744,4.0,1869,4.5,2875,$$$,"Steakhouses, Seafood, Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJTRzF9w5644kRRYPN6R49ZDs,2026-03-28T21:26:09.053Z,false
28,Mike & Patty's - Bay Village,9.1,4531,4.4,2262,4.7,2269,$$,"Sandwiches, Breakfast & Brunch","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJQ3od43N644kRdwiyxb3lYaQ,2026-03-28T21:26:09.053Z,false
29,Pho Pasteur,7.7,4443,3.4,1670,4.1,2773,$$,"Vietnamese, Noodles, Soup","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJGT7UkHd644kRBp4xE5qd4jQ,2026-03-28T21:26:09.053Z,false
30,Hei La Moon,7.5,4309,3.3,1561,4.0,2748,$$,"Dim Sum, Cantonese","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ3eXQX3h644kReshTTfXl1Jo,2026-03-28T21:26:09.053Z,false
31,Luke's Lobster Back Bay,8.6,4210,4.2,2194,4.4,2016,$$,"Seafood, Soup, Sandwiches","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJBSCy1A1644kRssHCo2KGKR0,2026-03-28T21:26:09.053Z,false
32,Buttermilk & Bourbon - Back Bay,8.6,4142,4.0,1272,4.4,2870,$$,"Southern, Bars, Tapas Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJN_AW9wt644kRqBK2oztOokI,2026-03-28T21:26:09.053Z,false
33,Oleana Restaurant,8.9,4141,4.3,1940,4.6,2201,$$$,Mediterranean,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJr3IT1LJw44kRT5T9CYsihK4,2026-03-28T21:26:09.053Z,false
34,Sarma,9.1,4117,4.4,1400,4.6,2717,$$$$,"Middle Eastern, Tapas/Small Plates, Mediterranean","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ67tplNJw44kR--jFyZ2szbg,2026-03-28T21:26:09.053Z,false
35,Chart House,8.1,4103,3.4,1143,4.3,2960,$$$,"Seafood, Steakhouses, Venues & Event Spaces","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ6QwfVH1w44kRKLxCXvk2XsY,2026-03-28T21:26:09.053Z,false
36,The Salty Pig,8.7,4056,4.2,2071,4.5,1985,$$,"New American, Italian, Pizza","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ-3vNbw1644kRQUMVs5yqVL4,2026-03-28T21:26:09.053Z,false
37,Alden & Harlow,8.5,4008,4.0,1611,4.4,2397,$$$,"American, Breakfast & Brunch","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJN7puMGh344kRHRLkKr-YpKM,2026-03-28T21:26:09.053Z,false
38,Myers & Chang,8.4,4003,3.9,1987,4.5,2016,$$$,"Asian Fusion, Taiwanese, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJxxfR6gx644kRoH80MYCbsCk,2026-03-28T21:26:09.053Z,false
39,The Paramount,8.1,3881,3.8,1829,4.3,2052,$$,"Breakfast & Brunch, New American, Sandwiches","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJpXQ2-55w44kRPOc6V9xvzec,2026-03-28T21:26:09.053Z,false
40,Café Luna,8.6,3842,4.2,1868,4.4,1974,$$,"Coffee & Tea, Sandwiches, Breakfast & Brunch","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJI68OY1R344kRq9zKM6nn9bc,2026-03-28T21:26:09.053Z,false
41,The Daily Catch,8.5,3801,4.1,2026,4.4,1775,$$$,"Italian, Seafood","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJh5s-F4lw44kRVNNe4L7moqU,2026-03-28T21:26:09.053Z,false
42,Pho Basil,8.6,3801,4.1,1555,4.4,2246,$$,"Vietnamese, Thai, Noodles","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJLWMy8hp644kR6Gi122CPCkE,2026-03-28T21:26:09.053Z,false
43,Grill 23 & Bar,8.8,3767,4.0,1402,4.6,2365,$$$$,"Seafood, Steakhouses, Wine Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJLeKcZ3N644kRfM2CTS_nHEU,2026-03-28T21:26:09.053Z,false
44,Pauli's,8.8,3679,4.3,1716,4.5,1963,$$,"Sandwiches, Seafood, Burgers","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJY2a5LY9w44kRZxA0x_pkyk0,2026-03-28T21:26:09.053Z,false
45,Parish Cafe & Bar,8.5,3582,4.0,1657,4.5,1925,$$,"Sandwiches, American, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ1bbD43R644kR5ZwXEJHXZaM,2026-03-28T21:26:09.053Z,false
46,Committee,8.4,3457,3.9,971,4.3,2486,$$$,"Mediterranean, Greek, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJlS678X5w44kRj4IogckkDYI,2026-03-28T21:26:09.053Z,false
47,Ocean Prime,9.0,3403,4.1,807,4.6,2596,$$$,"Seafood, Steakhouses, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJi0PBfoJ644kR8_of7cbfP5Y,2026-03-28T21:26:09.053Z,false
48,Bricco,8.4,3400,4.0,1580,4.4,1820,$$$,"Italian, Wine Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJEbGG2ohw44kRhzf2NJIl-tc,2026-03-28T21:26:09.053Z,false
49,Ganko Ittetsu Ramen,8.8,3250,4.3,1285,4.5,1965,$$,Ramen,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJWd-Ior9544kRFGsj8rUhkac,2026-03-28T21:26:09.053Z,false
50,Mamma Maria,9.1,3145,4.3,1078,4.7,2067,$$$,Italian,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJVbrdD4lw44kRdZLKJo0e02o,2026-03-28T21:26:09.053Z,false
51,State Street Provisions,8.5,3110,3.9,892,4.4,2218,$$$,"New American, Breakfast & Brunch, Pizza","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJS8YDwIdw44kRUjKyHG1ghZ4,2026-03-28T21:26:09.053Z,false
52,Time Out Market Boston,8.5,3039,3.4,490,4.4,2549,$$,"Cocktail Bars, Desserts, New American","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJtSsNQLd544kRu-YMno6zDcI,2026-03-28T21:26:09.053Z,false
53,Joe's Waterfront,7.5,3022,3.2,867,4.0,2155,$$$,"Burgers, American, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJtz6OPIhw44kRcoQMq5iqy7s,2026-03-28T21:26:09.053Z,false
54,Picco Pizza & Ice Cream,8.8,2906,4.2,1403,4.6,1503,$$,"Pizza, Italian, Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJje0UgG1644kRcPWmLHHHZo4,2026-03-28T21:26:09.053Z,false
55,Citrus & Salt Boston,8.3,2890,3.9,1070,4.3,1820,$$,"Cocktail Bars, Mexican, Tapas/Small Plates","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJIwNzP3N644kR-jMzIAWDqhU,2026-03-28T21:26:09.053Z,false
56,Boston Chowda,8.1,2740,3.9,1378,4.2,1362,$$,"Seafood, Soup, Sandwiches","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJb7nX2YVw44kRWSszA1fiSY8,2026-03-28T21:26:09.053Z,false
57,Sam LaGrassa's,9.1,2734,4.4,1273,4.7,1461,$$,"Delis, Sandwiches","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJl-foZ4Nw44kR-t_27gZIz7s,2026-03-28T21:26:09.053Z,false
58,The Publick House,8.4,2685,3.9,1322,4.5,1363,$$,"Pubs, American, Belgian","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ2QgzqbF544kR-HZHOjrGTjk,2026-03-28T21:26:09.053Z,false
59,Winsor Dim Sum Café,7.4,2654,3.5,1288,3.9,1366,$$,Dim Sum,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJi_wROnh644kRl6rpAPaaZ6M,2026-03-28T21:26:09.053Z,false
60,Bootleg Special Kitchen & Bar,8.4,2608,4.0,1264,4.4,1344,$$,"Cajun/Creole, Cocktail Bars, Tapas/Small Plates","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJVVUV0nN644kR1h4t-eJfIqw,2026-03-28T21:26:09.053Z,false
61,Douzo,8.3,2600,3.9,1335,4.4,1265,$$$,"Sushi Bars, Japanese","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJAUQAEw1644kRJ20X8rD77q0,2026-03-28T21:26:09.053Z,false
62,Mooo.... Beacon Hill,8.5,2593,4.0,1175,4.5,1418,$$$$,"Steakhouses, Wine Bars, Breakfast & Brunch","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJAZdvUptw44kRfXewjayzpw4,2026-03-28T21:26:09.053Z,false
63,Mariel,8.1,2561,3.9,701,4.1,1860,$$$,Cuban,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJD5FxFqZx44kRHJtGFlI0I5M,2026-03-28T21:26:09.053Z,false
64,Contessa Boston,7.9,2304,3.9,712,4.0,1592,$$$$,"Italian, Breakfast & Brunch, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJZ7s5k8x744kRIY0GX_xBoo0,2026-03-28T21:26:09.053Z,false
65,Back Deck,7.5,2277,2.9,692,4.1,1585,$$,"Burgers, American","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJe1weMZ1w44kRwqZm1U1clNc,2026-03-28T21:26:09.053Z,false
66,Ostra,9.2,1994,4.4,695,4.7,1299,$$$$,Seafood,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJn5yKXp5w44kRp143VKR6cjw,2026-03-28T21:26:09.053Z,false
67,Taiwan Café,7.4,1834,3.6,1387,4.0,447,$$,"Taiwanese, Chinese, Seafood","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJv9zHJHV744kR7CMU98gTjzA,2026-03-28T21:26:09.053Z,false
68,Ramsay's Kitchen by Gordon Ramsay - Boston,8.0,1811,,,4.0,1811,,,"Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJYQmWua9744kRSezMPKC5Wak,2026-03-28T21:26:09.053Z,false
69,Fox & The Knife,8.9,1762,4.3,591,4.5,1171,$$$,"Wine Bars, Italian","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJnVA33md744kRF_VWMkzpOLI,2026-03-28T21:26:09.053Z,false
70,Terra,7.6,1727,3.7,697,3.9,1030,$$,"Italian, Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJVVXF1A9644kRUe_HjlLWs2o,2026-03-28T21:26:09.053Z,false
71,Boqueria Seaport,9.3,1620,4.1,157,4.7,1463,,"Spanish, Tapas Bars, Wine Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJCwzYCNJx44kRSkMs7Ha9j9s,2026-03-28T21:26:09.053Z,false
72,Sugar Factory Boston,7.9,1336,2.8,173,4.1,1163,,"Desserts, American, Breakfast & Brunch","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJQc4PWC1x44kRPf3X62dCjjw,2026-03-28T21:26:09.053Z,false
73,Estella Restaurant,8.3,1322,3.6,262,4.3,1060,$$,"American, Venues & Event Spaces, Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ9_XEdA5x44kRzNhHmxwoDR4,2026-03-28T21:26:09.053Z,false
74,French Quarter,8.6,1179,4.1,341,4.4,838,$$,"Bars, Cajun/Creole","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ772OyoFx44kR4shRgUGWaBQ,2026-03-28T21:26:09.053Z,false
75,Cafe sauvage,9.0,1139,4.2,225,4.6,914,$$,"Breakfast & Brunch, Coffee & Tea","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJQ4eRAvZ744kRt0450qy5QIs,2026-03-28T21:26:09.053Z,false
76,Coquette,8.0,1064,3.8,309,4.1,755,$$$,"Breakfast & Brunch, Pizza, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ3Qi-6hJ744kRWJDoZFSms6U,2026-03-28T21:26:09.053Z,false
77,SAVR,9.0,797,4.2,188,4.6,609,$$$,"American, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJ8_xs2Ddx44kR4lquMfD6Xk8,2026-03-28T21:26:09.053Z,false
78,1928 Beacon Hill,8.4,783,4.0,259,4.3,524,$$$,"American, Bars, Steakhouses","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJqU8rp9tx44kRzYtYAfD2-k4,2026-03-28T21:26:09.053Z,false
79,Rose Town Kitchen & Bar,9.2,531,3.8,47,4.7,484,,"American, Cocktail Bars, Pizza","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJpekQoPJx44kRozw1VT_1wWA,2026-03-28T21:26:09.053Z,false
80,Little Sage,8.9,192,4.3,56,4.5,136,,"Italian, Wine Bars, Cocktail Bars","Boston, MA",https://www.google.com/maps/place/?q=place_id:ChIJp7fvcwBx44kRRQxNtz-52B0,2026-03-28T21:26:09.053Z,false
