Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
33,Side Street Inn,8.6,4077,4.1,2534,4.6,1543,$$,"Hawaiian, Sports Bars, Comfort Food","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ_cwZoYBtAHwRI6Ykbv5JdqY,2026-03-30T03:01:47Z,false
34,Tonkatsu Tamafuji,9.1,4009,4.6,2416,4.5,1593,$$$,Japanese,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJb757K3lyAHwRvD4oI9HHNhI,2026-03-30T03:01:47Z,false
35,Basalt,8.7,3924,4.3,2023,4.4,1901,$$,"New American, Bars, Breakfast & Brunch","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJPU1pAnZyAHwRtMaOx_TI54o,2026-03-30T03:01:47Z,false
36,Shorefyre Beach Bar & Grill,8.0,3885,3.9,1979,4.1,1906,$$$,"Breakfast & Brunch, Burgers, Hawaiian","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ83dV_XZyAHwR_NWHm2EOL7E,2026-03-30T03:01:47Z,false
37,Uncle Bo's Pupu Bar & Grill,8.8,3852,4.2,2165,4.6,1687,$$,"American, Beer Bar, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJvy3uXn9yAHwR8nYZNiN7x9U,2026-03-30T03:01:47Z,false
38,Istanbul Hawaii,9.0,3742,4.4,1680,4.6,2062,$$$,"Mediterranean, Turkish, Breakfast & Brunch","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJRYqpvZ1tAHwRAX0Kex_G0tE,2026-03-30T03:01:47Z,false
39,Monkeypod Kitchen,8.6,3605,4.3,1735,4.3,1870,$$,"Tacos, Pizza, Cocktail Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJVVWFMXVyAHwRu6deAcHT9_k,2026-03-30T03:01:47Z,false
40,Noi Thai Cuisine,8.3,3557,4.0,1756,4.3,1801,$$,"Thai, Cocktail Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJq6pqnnVyAHwRqR4kPnKmVsw,2026-03-30T03:01:47Z,false
41,Liliha Bakery,8.2,3557,4.0,1582,4.2,1975,$$,"Bakeries, Breakfast & Brunch, Diners","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJQVkuXrhzAHwRkMpbyly1pVw,2026-03-30T03:01:47Z,false
42,Big Kahuna's Pizza,8.8,3373,4.2,1517,4.6,1856,$$,"Pizza, Sandwiches","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJFa-CMPxuAHwRNGhtNqex2JA,2026-03-30T03:01:47Z,false
43,Side Street Inn,8.5,3301,4.1,2193,4.5,1108,$$,"Sports Bars, Comfort Food, Hawaiian","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJQ1EsJeVtAHwRxk_ni6BJd8Y,2026-03-30T03:01:47Z,false
44,Sura Hawaii,8.0,3168,3.9,1879,4.2,1289,$$$,"Korean, Barbeque, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJZTZlQvJtAHwRlvrvOxKtErM,2026-03-30T03:01:47Z,false
45,Gen Korean BBQ House,7.6,3057,3.7,1917,4.0,1140,$$$,"Barbeque, Korean, Asian Fusion","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJlU2s4kRvAHwRwrNsouqs8HY,2026-03-30T03:01:47Z,false
46,Lucky Belly,8.5,3012,4.2,2142,4.4,870,$$,"Bars, Asian Fusion, Ramen","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ18GaDnRuAHwRFT6rqDRzkPk,2026-03-30T03:01:47Z,false
47,J. Dolan's,8.8,3007,4.2,1593,4.6,1414,$$,"Pizza, Irish Pub","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ8bceOHRuAHwRHxGkIG8iaXg,2026-03-30T03:01:47Z,false
48,Momosan Waikiki,8.7,2999,4.3,1270,4.4,1729,$$$,"Ramen, Sushi Bars, Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJPc0--WtzAHwRWYZdhCJNwZU,2026-03-30T03:01:47Z,false
49,Cafe Maharani,7.7,2856,3.8,2002,3.9,854,$$,"Indian, Seafood, Desserts","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJKagGT5BtAHwRtAv72spTVTw,2026-03-30T03:01:47Z,false
50,53 By The Sea,8.5,2843,4.0,1472,4.5,1371,$$$$,"Seafood, New American, Cocktail Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ5UdG3QZuAHwRuXq2Dnpvfp4,2026-03-30T03:01:47Z,false
51,Eating House 1849 - Waikiki,8.4,2805,4.1,1532,4.3,1273,$$$,"Seafood, Asian Fusion, Steakhouses","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ4X6ocHZyAHwREPWYAjpiYYg,2026-03-30T03:01:47Z,false
52,TsuruTonTan Udon Noodle Brasserie,8.2,2733,4.1,1650,4.1,1083,$$,"Japanese, Sushi Bars, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJw10zmHVyAHwRrhbhhFRdX-E,2026-03-30T03:01:47Z,false
53,The Pig and The Lady,8.7,2717,3.8,181,4.4,2536,$$$,Vietnamese,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJf_g4jXNuAHwRxwKtprB4Ojw,2026-03-30T03:01:47Z,false
54,XO Restaurant,9.2,2701,4.6,2422,4.4,279,$$,"Asian Fusion, Cocktail Bars, Izakaya","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ6Vl5P8ltAHwRRwI4T04bxws,2026-03-30T03:01:47Z,false
55,Tanaka Of Tokyo West,8.7,2535,4.3,1606,4.5,929,$$$,"Steakhouses, Seafood, Teppanyaki","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJcWKjRfBtAHwRn8Jx3z-74wA,2026-03-30T03:01:47Z,false
56,Orchids,8.7,2448,4.2,1214,4.5,1234,$$$$,"Breakfast & Brunch, Seafood, Mediterranean","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJJVGzGXVyAHwRQEkrJEPtCGE,2026-03-30T03:01:47Z,false
57,Merriman's Honolulu,8.5,2424,4.1,1443,4.5,981,$$$,"Hawaiian, New American, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJa4_hVnptAHwRLfH0AYGlELQ,2026-03-30T03:01:47Z,false
58,Morton's The Steakhouse,8.4,2407,4.0,1269,4.4,1138,$$$$,"Steakhouses, Bars, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJcWKjRfBtAHwR3Tqe5M40ptc,2026-03-30T03:01:47Z,false
59,MW Restaurant,8.6,2255,4.2,1489,4.5,766,$$$,"New American, Asian Fusion, Hawaiian","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJTbi2IO5tAHwRz84LsCc3ec4,2026-03-30T03:01:47Z,false
60,Little Joe's Steakhouse,8.4,1964,4.0,1076,4.4,888,$$$,"Steakhouses, Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJgYOcu5xvAHwRZ3TYnTgcuJ4,2026-03-30T03:01:47Z,false
61,Chef Chai,8.7,1623,4.2,972,4.6,651,$$$,Asian Fusion,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJNYWN3wxuAHwRD50o8p_C5xg,2026-03-30T03:01:47Z,false
62,Fête,9.2,1585,-,-,4.6,1585,$$$,American Restaurant,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ6-4fbXRuAHwRG9PCm-ycjo8,2026-03-30T03:01:47Z,false
63,Senia,9.1,1550,4.5,755,4.6,795,$$$$,"Cocktail Bars, New American","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJRZadjXNuAHwRQ0l2_ic2glc,2026-03-30T03:01:47Z,false
64,Mud Hen Water,8.6,1491,4.1,673,4.5,818,$$,"Hawaiian, Cocktail Bars, Tapas/Small Plates","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ6Zewy3ttAHwR8EZMHgOSpPM,2026-03-30T03:01:47Z,false
65,Azure,8.5,1304,4.2,808,4.3,496,$$$$,"Seafood, Steakhouses","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJy6_Yk3VyAHwRZh2DoGCmsCE,2026-03-30T03:01:47Z,false
66,Da Ono Hawaiian Food,8.6,1279,4.0,291,4.4,988,$$,Hawaiian,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJPbIU24BtAHwRUHy_YaqY_aQ,2026-03-30T03:01:47Z,false
67,Teishoku Restaurant,8.7,1158,4.2,695,4.6,463,$$,Japanese,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ1chu-oVuAHwRii5NQl6THAw,2026-03-30T03:01:47Z,false
68,Da Seafood Cartel,9.4,1101,4.6,561,4.8,540,$$,"Seafood, Tacos","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ9eF1dlRvAHwRfu7TJGGVJMM,2026-03-30T03:01:47Z,false
69,Kani Ka Pila Grille,8.3,1048,3.9,354,4.3,694,$$,"Hawaiian, Bars, Seafood","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ97z1OXVyAHwRBMb55oD16W0,2026-03-30T03:01:47Z,false
70,1938 Indochine,8.2,923,4.0,593,4.3,330,$$,"Vietnamese, Thai, Laotian","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJfTt22iNvAHwRtTp7zx77NrU,2026-03-30T03:01:47Z,false
71,Kaimuki Shokudo,8.8,790,4.2,430,4.6,360,$$,Japanese,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJRWhgTK1tAHwRJAcgTfGFRWs,2026-03-30T03:01:47Z,false
72,Bernini Honolulu,8.1,704,3.9,412,4.3,292,$$$,Italian,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ-WxP1PptAHwR_QD3T5-o4d4,2026-03-30T03:01:47Z,false
73,Southern Love,9.5,683,4.7,372,4.8,311,$$,Southern,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJQwEepO1tAHwRvVsoc3dzbsA,2026-03-30T03:01:47Z,false
74,Podmore,9.0,670,4.4,406,4.6,264,$$$,"Cocktail Bars, Breakfast & Brunch","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJswVV_CRvAHwRWNOG5XrpVoU,2026-03-30T03:01:47Z,false
75,Empire Steak House Hawaii,8.3,578,3.4,153,4.4,425,$$$,"Steakhouses, Seafood, Cocktail Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ1QT4LvRtAHwRYmsXyxMltmk,2026-03-30T03:01:47Z,false
76,Tonkatsu Kuro,9.1,523,4.5,364,4.7,159,,Japanese,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJi7D6wUdtAHwRt9XZH7GmiXY,2026-03-30T03:01:47Z,false
77,HONOLULU BISTRO,9.0,477,4.4,239,4.6,238,$$,"Hawaiian, Juice Bars & Smoothies, Sandwiches","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJ-2QwXyxtAHwRA0tq5gTXqao,2026-03-30T03:01:47Z,false
78,OKDONGSIK Honolulu,8.9,364,4.3,161,4.6,203,$$,Korean,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJq0rQozJtAHwReubRw4VOdKg,2026-03-30T03:01:47Z,false
79,Arden Waikiki,9.2,219,4.5,99,4.7,120,,"Hawaiian, New American, Wine Bars","Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJPwPv8GVyAHwRilXYmJToogY,2026-03-30T03:01:47Z,false
80,The Dotted Line,7.6,77,3.7,55,4.1,22,,Breakfast & Brunch,"Honolulu, HI",https://www.google.com/maps/place/?q=place_id:ChIJob5wLWpvAHwRf_fQAS-rRvA,2026-03-30T03:01:47Z,false
