Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
17,Musso & Frank Grill,8.9,6578,4.2,2825,4.6,3753,$$$,"Steakhouses, American, Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJaZ3OWSO_woARSF1VduqxGgY,2026-03-28T21:17:55.241Z,false
18,The Cheesecake Factory,7.7,6503,3.1,2168,4.2,4335,$$,"Desserts, American","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJwwPTwi-5woARte62Ejy_pRc,2026-03-28T21:17:55.241Z,false
19,Bludso's BBQ,8.5,6396,4.1,3611,4.4,2785,$$,"Barbeque, American, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJp_7JFtW4woARXx7gCARV3r8,2026-03-28T21:17:55.241Z,false
20,The Boiling Crab,8.6,6354,4.0,2777,4.5,3577,$$,"Seafood, Cajun/Creole","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJZyqbpn3HwoARVOeI-2KCH5I,2026-03-28T21:17:55.241Z,false
21,71Above,8.5,5689,4.0,2922,4.5,2767,$$$$,"American, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJg4Tqa7PHwoARrWA-2kwYfDE,2026-03-28T21:17:55.241Z,false
22,Bacari Silverlake,9.1,5459,4.6,3882,4.5,1577,,"Mediterranean, Breakfast & Brunch, Italian","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ___D30fHwoARymR_1Ylhtto,2026-03-28T21:17:55.241Z,false
23,Water Grill,8.7,5183,4.2,2975,4.5,2208,$$$,"Seafood, Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJx-cckLTHwoARfAkrqMmW2So,2026-03-28T21:17:55.241Z,false
24,Mario's Peruvian & Seafood,8.3,5087,4.0,2811,4.3,2276,$$,"Seafood, Peruvian","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ6wEv18u4woAR3UWTV7FCQ9k,2026-03-28T21:17:55.241Z,false
25,Holbox,9.5,5079,4.7,2491,4.8,2588,$$,"Latin American, Seafood, Mexican","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJMc9-jgrIwoARvFaE32ZlJzA,2026-03-28T21:17:55.241Z,false
26,The Albright,8.5,5014,4.2,2073,4.3,2941,$$,"Seafood, Beer Bar, Fish & Chips","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJNyOiytCkwoARtcYo3PcXT2o,2026-03-28T21:17:55.241Z,false
27,Han Bat Sul Lung Tang,8.9,4912,4.4,3021,4.5,1891,$$,"Korean, Soup","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJo6-1QZq4woARerPD3BB1DXU,2026-03-28T21:17:55.241Z,false
28,Pine & Crane,8.8,4899,4.3,3394,4.6,1505,$$,"Taiwanese, Wine Bars, Tapas/Small Plates","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJLcT3DEjHwoARZa_z4-ThJCs,2026-03-28T21:17:55.241Z,false
29,Eataly - Los Angeles,7.6,4807,3.6,3011,4.1,1796,$$,"Italian, Food Court","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJt6fQeou7woARIXDbbBwHbCE,2026-03-28T21:17:55.241Z,false
30,Sun Nong Dan,8.9,4783,4.5,2375,4.4,2408,$$,"Soup, Korean","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJvSRHIya5woARP_Vr_vFHnT4,2026-03-28T21:17:55.241Z,false
31,Hangari Kalguksu,8.8,4674,4.4,3219,4.4,1455,$$,"Korean, Noodles, Comfort Food","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJx5nRNIK4woARACjYThjJXB0,2026-03-28T21:17:55.241Z,false
32,Soowon Galbi KBBQ Restaurant,8.7,4380,4.3,3103,4.5,1277,$$,"Korean, Barbeque","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ18GYm3jHwoARFBFNxriQ16I,2026-03-28T21:17:55.241Z,false
33,Monty's Good Burger,9.0,4101,4.5,2580,4.5,1521,$$,"Burgers, Vegan, Chicken Shop","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJDXg1DAC5woARR9n2lr3TtwI,2026-03-28T21:17:55.241Z,false
34,Met Her At A Bar,9.1,4005,4.5,2864,4.6,1141,$$,"Cafes, Breakfast & Brunch, New American","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJCR8mNeC4woARNOtGMrgsKeE,2026-03-28T21:17:55.241Z,false
35,Cafe Gratitude,8.5,3991,4.0,2474,4.6,1517,$$,"Vegan, Breakfast & Brunch, Cafes","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJjRPL7sm4woARFcIwlfejAGA,2026-03-28T21:17:55.241Z,false
36,BADMAASH Downtown LA,8.0,3944,3.9,2168,4.1,1776,$$,"Indian, New American","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJq0IHewzHwoARYMG4rYVPFlY,2026-03-28T21:17:55.241Z,false
37,Great White,8.7,3904,4.1,1517,4.5,2387,$$,"Cafes, Breakfast & Brunch, New American","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJxdQRALm6woARvBJN6IU2g4M,2026-03-28T21:17:55.241Z,false
38,Redbird,8.7,3889,4.1,2077,4.6,1812,$$$,New American,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJv4yVGknGwoARC_5zwy3zU5M,2026-03-28T21:17:55.241Z,false
39,The Little Jewel of New Orleans,8.5,3799,4.1,2110,4.4,1689,$$,"Delis, Grocery, Cajun/Creole","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJB7BW31rGwoAR-KjRhnUJKTA,2026-03-28T21:17:55.241Z,false
40,Fleming’s Prime Steakhouse & Wine Bar,8.3,3780,3.9,2095,4.5,1685,$$$$,"Steakhouses, Wine Bars, Seafood","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJG5wBgrfHwoARO_TfGQqe4xM,2026-03-28T21:17:55.241Z,false
41,Chosun Galbee,8.0,3562,3.9,1984,4.1,1578,$$$,"Korean, Barbeque, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJYYyO5Ye4woAR0qhSVgRmlvE,2026-03-28T21:17:55.241Z,false
42,Far Bar,8.0,3551,3.7,2140,4.4,1411,$$,"Asian Fusion, Cocktail Bars, Beer Bar","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJe3sg60fGwoARrYfEF5S00FI,2026-03-28T21:17:55.241Z,false
43,Pampas Grill,8.7,3529,4.1,1452,4.5,2077,$$,Brazilian,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJU4YaWjC5woARINhrwwtdrzE,2026-03-28T21:17:55.241Z,false
44,Pho 87,8.9,3520,4.3,1906,4.6,1614,$$,"Vietnamese, Noodles","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJF5-xKVnGwoARobBf9Z2okrM,2026-03-28T21:17:55.241Z,false
45,Yupdduk LA,8.9,3400,4.5,2572,4.3,828,$$,"Korean, Chicken Shop","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJSzImS524woARyPHri-JA_do,2026-03-28T21:17:55.241Z,false
46,Luv2eat Thai Bistro,8.8,3383,4.3,1712,4.5,1671,$$,"Thai, Gluten-Free","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJice5PyW_woARfsR5aDz03K0,2026-03-28T21:17:55.241Z,false
47,Ruen Pair,8.2,3243,4.0,2261,4.4,982,$$,Thai,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJB_8Iy1C_woARO-B5t-OFmpM,2026-03-28T21:17:55.241Z,false
48,Fish King,9.1,3177,4.4,1596,4.7,1581,$$,"Seafood Markets, Seafood","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJs-7sYK_BwoARnZZZBM9gKgo,2026-03-28T21:17:55.241Z,false
49,Nobu,8.1,3080,3.9,1784,4.3,1296,$$$$,"Japanese, Sushi Bars, Asian Fusion","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJsdk0FLq-woARme24S_VU8Kg,2026-03-28T21:17:55.241Z,false
50,Shabuya,8.2,3026,3.9,1326,4.3,1700,$$$,"Seafood, Hot Pot, Korean","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJO0XoWZjHwoARcnkNKTFjpG4,2026-03-28T21:17:55.241Z,false
51,Openaire,7.6,2883,3.7,1842,4.0,1041,$$,"New American, Breakfast & Brunch","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJD_h5Qti5woARUeDmRcmkWA4,2026-03-28T21:17:55.241Z,false
52,Aliki's Greek Taverna,8.9,2883,4.4,1378,4.5,1505,$$,Greek,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJh-JIuym3woARc2H7THru5vM,2026-03-28T21:17:55.241Z,false
53,Golden Dragon Restaurant,7.5,2804,3.4,1220,4.0,1584,$$,"Dim Sum, Seafood, Cantonese","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJc2KaQ1nGwoARaoH2ks-gGcg,2026-03-28T21:17:55.241Z,false
54,BCD Tofu House,7.8,2746,3.8,1253,4.0,1493,$$,Korean,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJKUhncoa4woAR9rCHOP9SZg0,2026-03-28T21:17:55.241Z,false
55,Running Goose,8.9,2738,4.4,1989,4.6,749,$$,"Gastropubs, Latin American","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJnUsXzTu_woARN-58bPlbMk4,2026-03-28T21:17:55.241Z,false
56,Hae Ha Heng,8.8,2615,4.4,2110,4.5,505,$$,"Thai, Salad, Noodles","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJH8YyuJm4woARF_paoYPFUCs,2026-03-28T21:17:55.241Z,false
57,Hillstone,8.4,2569,4.0,1515,4.5,1054,$$$,"New American, Sushi Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJexMYvMWkwoARylHdfvtUq9c,2026-03-28T21:17:55.241Z,false
58,Kobawoo House,8.7,2447,4.3,1610,4.5,837,$$,"Korean, Soup, Seafood","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ0__2bXnHwoARF2OG9wa2ycY,2026-03-28T21:17:55.241Z,false
59,Coral Tree Cafe,7.7,2421,3.5,1400,4.3,1021,$$,"Breakfast & Brunch, Sandwiches, Cafes","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJAxCHD6C8woARyGTn5MorDgM,2026-03-28T21:17:55.241Z,false
60,Yuchun,8.3,2410,4.2,1525,4.0,885,$$,"Korean, Soup, Noodles","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJgX1sV4e4woARl4_cv0u7boA,2026-03-28T21:17:55.241Z,false
61,Bacari W 3rd,8.9,2344,4.4,1635,4.6,709,$$,"Breakfast & Brunch, Italian, Mediterranean","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJtRAaaVa5woARq9Kq3Nu5Exk,2026-03-28T21:17:55.241Z,false
62,Zzamong,8.4,2272,4.2,1523,4.2,749,$$,"Korean, Chinese, Noodles","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJYXSKE5m4woARXRHhC1kUb-8,2026-03-28T21:17:55.241Z,false
63,Pura Vita,9.3,2268,4.6,1225,4.7,1043,$$,"Italian, Vegan, Wine Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJq6RgRXG_woARNbs5SgPIco0,2026-03-28T21:17:55.241Z,false
64,Seong Buk Dong,8.3,2214,4.1,1418,4.2,796,$$,Korean,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJO9M6hXzHwoAR0cimcXbbsy4,2026-03-28T21:17:55.241Z,false
65,Mike & Anne's Restaurant,7.6,2091,3.5,1317,4.3,774,$$,New American,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJH1_QZInEwoARzUJJkMqvEwQ,2026-03-28T21:17:55.241Z,false
66,Manchego,8.9,2038,4.4,1271,4.5,767,$$$,"Spanish, Tapas Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJB5sVmdS6woAR4K6vxPvYAsU,2026-03-28T21:17:55.241Z,false
67,Moohan Korean BBQ,9.4,1953,4.7,1296,4.7,657,$$$,"Korean, Barbeque, Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJkcGguVHHwoARwV0SQGeuUrg,2026-03-28T21:17:55.241Z,false
68,Casa Córdoba,8.4,1904,4.1,1231,4.4,673,$$,"Spanish, Tapas Bars, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJjYKuzBLqwoARcDf4wVz-p5A,2026-03-28T21:17:55.241Z,false
69,Woo Hyang Woo,9.1,1761,4.6,1408,4.3,353,$$$,"Korean, Barbeque, Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJbaIxgP_HwoARv19lDO3o4EQ,2026-03-28T21:17:55.241Z,false
70,Vespaio,7.6,1717,3.5,982,4.2,735,$$$,"Italian, Pizza, Wine Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ1emCG03GwoARRw3eW46ZM-A,2026-03-28T21:17:55.241Z,false
71,The Redwood Bar & Grill,8.2,1670,3.7,747,4.4,923,$$,"American, Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJQSwgGUzGwoARhEKotmw64n8,2026-03-28T21:17:55.241Z,false
72,West Restaurant & Lounge,8.1,1095,4.0,727,4.2,368,$$$,"New American, Lounges","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJt37HtsC8woARZWToP7QuvZc,2026-03-28T21:17:55.241Z,false
73,Spitz Mediterranean Street Food,8.8,1072,,,4.4,1072,,"Mediterranean Restaurant, Gyro Restaurant, Falafel Restaurant","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJtRpiCTjGwoAR_-NpLZuQpiM,2026-03-28T21:17:55.241Z,false
74,Orsa & Winston,8.6,957,4.2,652,4.5,305,$$$$,"Italian, Japanese","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJh9W-NkrGwoARmn2KQbXkdhg,2026-03-28T21:17:55.241Z,false
75,Lazy Dog Restaurant & Bar,8.6,864,4.2,416,4.4,448,$$,"Comfort Food, New American, Burgers","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJbdPsJH7HwoAREYhFZQvsQC0,2026-03-28T21:17:55.241Z,false
76,The Exchange Restaurant,8.4,773,4.1,443,4.3,330,$$,"Middle Eastern, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJE80IjrXHwoARiFS1kK8_kss,2026-03-28T21:17:55.241Z,false
77,Kendall's Brasserie,7.5,770,2.9,237,4.1,533,$$$,French,"Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ50a0I1LGwoARU23W00tLgj0,2026-03-28T21:17:55.241Z,false
78,San Laurel,8.6,687,4.2,385,4.4,302,$$$$,"Spanish, Breakfast & Brunch, Cocktail Bars","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJ56US5_HHwoARQNCokuNlpWw,2026-03-28T21:17:55.241Z,false
79,Abernethy's,8.4,538,3.5,198,4.6,340,$$,"Cocktail Bars, Italian","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJOQxrFVLGwoARcdlUbxC70kU,2026-03-28T21:17:55.241Z,false
80,Hill Street Bar & Restaurant,9.2,302,,,4.6,302,,"Bar And Grill, American Restaurant, Bar","Los Angeles, CA",https://www.google.com/maps/place/?q=place_id:ChIJgegyNVrHwoARkEbBhAI03ok,2026-03-28T21:17:55.241Z,false
