Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
37,Provaré Houston,9.5,4198,3.9,129,4.8,4069,,"Seafood, Cocktail Bars, Cajun/Creole","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJH0WzifPBQIYRt0u5klMYtN8,2026-03-28T21:22:11.827Z,false
38,Gen Korean BBQ House,8.9,4188,4.3,1098,4.5,3090,$$$,"Korean, Barbeque, Asian Fusion","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJR0cj-zm_QIYR09XfqRcUQEA,2026-03-28T21:22:11.827Z,false
39,True Food Kitchen,8.9,4182,4.1,1354,4.6,2828,$$,"New American, Breakfast & Brunch, Comfort Food","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJKS6sEmzBQIYR-7lL6w-fM4Q,2026-03-28T21:22:11.827Z,false
40,Brenner's on the Bayou,8.5,4141,3.8,1201,4.4,2940,$$$$,"Steakhouses, New American, Seafood","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJG3farMjAQIYRebM366xkNhs,2026-03-28T21:22:11.827Z,false
41,Pappas Bros. Steakhouse,9.2,4108,4.4,1303,4.7,2805,$$$$,Steakhouses,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJh4WQD9nDQIYR7XbvHYB_wgs,2026-03-28T21:22:11.827Z,false
42,B&B Butchers & Restaurant,8.5,4106,3.9,1616,4.5,2490,$$$$,"Butcher, Steakhouses, Cocktail Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJZ5W1zUu_QIYRHiNhFaSst-U,2026-03-28T21:22:11.827Z,false
43,Gotti's,8.2,4037,3.2,412,4.2,3625,$$,"Seafood, Cajun/Creole, Soul Food","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJdYC8GEu_QIYRktiqE51zUgM,2026-03-28T21:22:11.827Z,false
44,Huynh Restaurant,9.1,3942,4.3,1249,4.7,2693,$$,Vietnamese,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJgRlKyCG_QIYRj2aexIUYdJw,2026-03-28T21:22:11.827Z,false
45,Bungalow,8.8,3934,4.0,758,4.5,3176,$$$$,"Steakhouses, Cocktail Bars, Diners","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJUywG2OG_QIYRUp64RJXu9wA,2026-03-28T21:22:11.827Z,false
46,Tacos Doña Lena,9.2,3837,4.6,1093,4.6,2744,$$,Tacos,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJAXte3aLFQIYRahr7fotVj_4,2026-03-28T21:22:11.827Z,false
47,Mastro's Steakhouse,8.7,3777,3.8,850,4.5,2927,$$$$,"Steakhouses, Seafood, Lounges","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJBTLXUD_BQIYR5dA-JyxK6NQ,2026-03-28T21:22:11.827Z,false
48,Stanton's City Bites,9.1,3547,4.3,1400,4.7,2147,$$,"Burgers, American, Sandwiches","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJnaHKbjW_QIYR_dY-bsyLrZw,2026-03-28T21:22:11.827Z,false
49,The Moonshiners Southern Table + Bar,8.2,3487,3.7,825,4.2,2662,$$,"Southern, Cocktail Bars, Breakfast & Brunch","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJs1xxRSW_QIYRvgzsZIJbctw,2026-03-28T21:22:11.827Z,false
50,Oporto Fooding House & Wine,9.0,3465,4.4,1625,4.6,1840,$$$,"Tapas/Small Plates, Portuguese, Wine Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ1693o0O_QIYRkQoVnm5qHkw,2026-03-28T21:22:11.827Z,false
51,Nancy's Hustle,9.2,3412,4.4,1235,4.7,2177,$$,"New American, Tapas/Small Plates, Modern European","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJAbtx4uG-QIYRe2Bb6bnaZv4,2026-03-28T21:22:11.827Z,false
52,State of Grace,9.1,3065,4.4,1117,4.6,1948,$$$,"Southern, New American, Seafood","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJJ0aTHObAQIYRPKlKBtryX9Y,2026-03-28T21:22:11.827Z,false
53,The Original Marini's Empanada House,9.3,3035,4.5,1001,4.7,2034,$$,"Latin American, Argentine, Empanadas","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJyQuMGjrDQIYRJT1Z8r9CCPU,2026-03-28T21:22:11.827Z,false
54,Red Lion Houston,8.5,2931,3.8,842,4.4,2089,$$,"Pubs, British, Fish & Chips","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ4SovtpXAQIYRDojXKe_T7qE,2026-03-28T21:22:11.827Z,false
55,La Lucha,9.0,2737,4.4,1051,4.6,1686,$$,"Seafood, Southern, Cocktail Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5TgDVvzHQIYRxdXL4TNLzsg,2026-03-28T21:22:11.827Z,false
56,Trendy Dumpling,8.7,2674,4.2,1198,4.5,1476,$$,"Noodles, Szechuan, Asian Fusion","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ7QW5l9zBQIYRM55nghS5ep4,2026-03-28T21:22:11.827Z,false
57,Grotto Downtown,8.3,2668,3.8,669,4.3,1999,$$,"Italian, Wine Bars, Tapas/Small Plates","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJQYwrJSK_QIYRxg9V72ZshzE,2026-03-28T21:22:11.827Z,false
58,Kiss,8.4,2517,3.8,613,4.3,1904,$$$,"New American, Desserts, Salad","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJk9UtJoC_QIYRSaNeVGwpt7M,2026-03-28T21:22:11.827Z,false
59,Street Food Thai Market,9.0,2292,4.5,815,4.5,1477,$$,"Thai, Laotian","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJC1ak9pq4QIYRsuXRbgpswMA,2026-03-28T21:22:11.827Z,false
60,Hu's Cooking,9.1,2284,4.5,1071,4.6,1213,$$,"Chinese, Seafood, Noodles","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ2Tm25N7BQIYRbPbBg0k4FbY,2026-03-28T21:22:11.827Z,false
61,Wanna Bao,8.6,2197,4.1,857,4.4,1340,$$,"Szechuan, Shanghainese, Asian Fusion","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5deKMyq_QIYR1f8UpbHefsw,2026-03-28T21:22:11.827Z,false
62,Hearsay on the Green,8.4,2193,4.0,819,4.3,1374,$$,"Cocktail Bars, American, Lounges","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJn05yICO_QIYRwvODrs7hhfo,2026-03-28T21:22:11.827Z,false
63,The Chefs Table Houston,9.5,2149,4.7,565,4.8,1584,$$$,"Breakfast & Brunch, Steakhouses, New American","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJnb8KIafTQIYRZvEohfcGmnk,2026-03-28T21:22:11.827Z,false
64,The Grove,7.9,2139,3.4,874,4.3,1265,$$,New American,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJdaSs5CK_QIYRE4los34KzVg,2026-03-28T21:22:11.827Z,false
65,POST Market (Food Hall),9.2,2094,4.5,113,4.6,1981,$$,Food Court,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJjWyGK86_QIYR_xBpyfcdvN0,2026-03-28T21:22:11.827Z,false
66,House of Bowls 金大碗,8.5,2060,4.1,950,4.4,1110,$,"Hong Kong Style Cafe, Noodles, Cantonese","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJGQYt7c_CQIYR7N_c8Ls3iQE,2026-03-28T21:22:11.827Z,false
67,Eunice,8.9,2033,4.3,686,4.5,1347,$$$,Cajun/Creole,"Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJFWLpBvvAQIYRiK7zXVJH59Y,2026-03-28T21:22:11.827Z,false
68,Kin Dee,8.9,1946,4.4,1006,4.5,940,$$,"Thai, Noodles, Cocktail Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJOY4KNiLHQIYRbWkgtoaxb2U,2026-03-28T21:22:11.827Z,false
69,Marmo,8.4,1928,4.1,793,4.3,1135,$$$,"Italian, Steakhouses, Piano Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJvfG7njK_QIYRWnH52eHmkJ0,2026-03-28T21:22:11.827Z,false
70,Squable,9.0,1705,4.3,652,4.6,1053,$$$,"Modern European, New American, Breakfast & Brunch","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJjSjvSMHHQIYRikO5pCDWO6E,2026-03-28T21:22:11.827Z,false
71,Kulture,8.6,1544,4.1,518,4.4,1026,$$,"Southern, Soul Food, New American","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJm9BVXCG_QIYRIiu1vr-o29I,2026-03-28T21:22:11.827Z,false
72,The Finn,8.6,1333,3.9,267,4.4,1066,$$,"Food Court, Modern European","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJl6HE3zq_QIYR_D5oLSXEgN8,2026-03-28T21:22:11.827Z,false
73,Hull & Oak,9.2,1247,4.4,149,4.6,1098,,"Breakfast & Brunch, Cocktail Bars, Southern","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ7SXrZDy_QIYRlrCOYMMKzSI,2026-03-28T21:22:11.827Z,false
74,Hudson House,9.0,1225,4.0,247,4.6,978,$$$,"Cocktail Bars, Seafood, Breakfast & Brunch","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJXXs33vTBQIYRxvbqVrxs3ew,2026-03-28T21:22:11.827Z,false
75,Yoyo's Hot Dog,9.2,1165,4.6,1054,4.5,111,$,"Hot Dogs, Food Stands","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ4fw7teS_QIYRUbTJ4RJ4qFo,2026-03-28T21:22:11.827Z,false
76,Monarch,8.1,1008,3.5,306,4.3,702,$$$,"New American, Lounges","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJTeRJv4G_QIYR-AWswId7qlA,2026-03-28T21:22:11.827Z,false
77,Good Times,8.9,947,4.0,136,4.5,811,$$,"Cocktail Bars, Breakfast & Brunch, New American","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJEz-RqcK_QIYRiP4MoK52bR0,2026-03-28T21:22:11.827Z,false
78,Josephine's,9.1,933,4.4,294,4.6,639,,"Seafood, Sandwiches, Southern","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ87bI7ue_QIYRkqpk9OU8kr0,2026-03-28T21:22:11.827Z,false
79,Granger's Restaurant & Bar,8.9,725,4.4,221,4.5,504,,"Seafood, Steakhouses, Cocktail Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ75WGNQC_QIYR1VoOyKOJe1E,2026-03-28T21:22:11.827Z,false
80,Victory,8.2,494,3.0,51,4.2,443,,"Lounges, Seafood, Cocktail Bars","Houston, TX",https://www.google.com/maps/place/?q=place_id:ChIJ4Ra6Ivu_QIYREHNVtCpV310,2026-03-28T21:22:11.827Z,false
