Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
13,Poor Calvin's,9.0,9325,4.4,5088,4.6,4237,$$$,Asian Fusion,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJwWNQxHEE9YgRCjuVoqKbVhU,2026-03-28T21:27:48.684Z,false
14,The Vortex Bar And Grill - Midtown,8.7,9238,3.9,2084,4.5,7154,$$,"Burgers, American, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJQ-icamgE9YgR5x6mB7gMOR0,2026-03-28T21:27:48.684Z,false
15,Benihana,7.0,9135,2.1,1264,3.7,7871,$$,"Sushi Bars, Teppanyaki, Steakhouses","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJLTF2xqgF9YgRLv44z8PuzZ4,2026-03-28T21:27:48.684Z,false
16,Hattie B's Hot Chicken - Atlanta East,8.9,8982,4.3,2295,4.5,6687,$$,"Chicken Shop, Chicken Wings, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJh8p89PQH9YgR_n-M514AVA8,2026-03-28T21:27:48.684Z,false
17,Fat Matt's Rib Shack,8.8,8779,4.2,2557,4.5,6222,$$,"Barbeque, American, Beer Bar","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJl7bHAc0F9YgR9iWasWEvqMk,2026-03-28T21:27:48.684Z,false
18,The Breakfast Boys,9.1,8423,4.4,2607,4.6,5816,$$,"Breakfast & Brunch, New American, Seafood","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJX5ADStfj9IgRC_IHiB7hzYA,2026-03-28T21:27:48.684Z,false
19,Ray's In the City,9.0,8080,4.0,1504,4.6,6576,$$$,"Seafood, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJww40UHgE9YgR66AJn9YJKuE,2026-03-28T21:27:48.684Z,false
20,Canoe,9.1,7605,4.4,2560,4.6,5045,$$$,"New American, Seafood, Breakfast & Brunch","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJJbthuA0Q9YgRLIGtr6ZLaOU,2026-03-28T21:27:48.684Z,false
21,Desta Ethiopian Kitchen,9.3,7503,4.5,2337,4.7,5166,$$,"Ethiopian, Desserts, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJBfnCTtMH9YgRl4XWOkEDgbM,2026-03-28T21:27:48.684Z,false
22,5Church Midtown,8.7,7332,3.9,1563,4.5,5769,$$,"New American, Venues & Event Spaces","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJvSuOY0QE9YgReHlGmG84Sno,2026-03-28T21:27:48.684Z,false
23,Yard House,7.6,7158,3.1,1545,4.0,5613,$$,"New American, Vegetarian, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJIY2TC_gE9YgRBPHhnYfB4Dk,2026-03-28T21:27:48.684Z,false
24,El Viñedo Local,9.8,7117,4.5,231,4.9,6886,$$,"Coffee & Tea, Tapas/Small Plates, Wine Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ8-AgkXwF9YgRerw_Yj02Fsw,2026-03-28T21:27:48.684Z,false
25,True Food Kitchen,9.1,6874,4.1,1667,4.7,5207,$$,"New American, Breakfast & Brunch, Comfort Food","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJc2vdMFYP9YgRu9vA5uVua1Y,2026-03-28T21:27:48.684Z,false
26,The Optimist,9.0,6560,4.3,2384,4.6,4176,$$$,"Seafood, Cocktail Bars, Beer Bar","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJr9PpEZME9YgRYg1YifCbOw8,2026-03-28T21:27:48.684Z,false
27,The Southern Gentleman,9.3,6386,3.9,1159,4.8,5227,$$$,"Gastropubs, Southern, New American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJucdxco4F9YgR_EKa1gppziE,2026-03-28T21:27:48.684Z,false
28,Paschal's Restaurant & Bar,7.9,6361,3.3,1033,4.1,5328,$$,"Southern, Soul Food","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ_wmtiXoD9YgR_DA9zsamgk4,2026-03-28T21:27:48.684Z,false
29,Grindhouse Killer Burgers,8.9,6070,4.0,1344,4.6,4726,$$,"Burgers, Salad, Hot Dogs","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJGzwets0F9YgR6sKlxrHmLVc,2026-03-28T21:27:48.684Z,false
30,Octopus Kitchen & Hookah,9.5,6031,3.9,295,4.8,5736,$$$,"Seafood, Hookah Bars, Cocktail Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJWa8QCwAF9YgRgsgFB8Bj1p0,2026-03-28T21:27:48.684Z,false
31,South City Kitchen Buckhead,9.2,5496,4.3,1218,4.7,4278,$$,Southern,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ6xl-kVgP9YgR063dIyw9krE,2026-03-28T21:27:48.684Z,false
32,Pit Boss BBQ,8.5,5289,4.0,1051,4.3,4238,$$,"Barbeque, Chicken Wings","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJmy0aHmj99IgRODmaZNklEMc,2026-03-28T21:27:48.684Z,false
33,Sweet Georgia's Juke Joint,7.8,5235,3.6,1598,4.0,3637,$$,"Southern, Music Venues","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJM0SeVjH99IgR5L6TJxc6jYQ,2026-03-28T21:27:48.684Z,false
34,Cypress Street Pint & Plate,8.8,5213,4.1,1586,4.5,3627,$$,Gastropubs,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJweczQWYE9YgRvtwgBTj9cUU,2026-03-28T21:27:48.684Z,false
35,Alma Cocina - Atlanta,9.0,5178,4.2,1399,4.6,3779,$$,"Latin American, Mexican, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJSd4kc3gE9YgRq6HkvZcW-cw,2026-03-28T21:27:48.684Z,false
36,Gypsy Kitchen,9.1,5123,4.0,1130,4.7,3993,$$,"Spanish, Tapas/Small Plates, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,2026-03-28T21:27:48.684Z,false
37,Eclipse di Luna - Buckhead,9.2,5072,4.2,1119,4.7,3953,$$,"Tapas Bars, Spanish","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJb0SbSeQF9YgRBbCXMEhMpCc,2026-03-28T21:27:48.684Z,false
38,Heirloom Market BBQ,9.1,4989,4.4,2079,4.7,2910,$$,"Barbeque, Desserts, Korean","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJPSzsMdIR9YgRE4Se_4-OaTw,2026-03-28T21:27:48.684Z,false
39,Steamhouse Lounge,8.9,4838,4.0,1144,4.6,3694,$$,"Seafood, Dive Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJWZvjAl0E9YgRX0ojFsIWS9A,2026-03-28T21:27:48.684Z,false
40,Max's Coal Oven Pizzeria,8.6,4683,4.0,1058,4.4,3625,$$,"Pizza, Salad, Italian","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJm8uX1X8E9YgRf3fJsVUuSGY,2026-03-28T21:27:48.684Z,false
41,The Iberian Pig,9.1,4625,4.3,1694,4.7,2931,$$,"Spanish, Tapas/Small Plates","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJV82ucD4H9YgRXQ1ecjawj7s,2026-03-28T21:27:48.684Z,false
42,Ladybird Grove & Mess Hall,8.5,4411,3.6,884,4.4,3527,$$,"New American, Bar Crawl, Barbeque","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJpwdZ0AcE9YgR4Y8mHDdrygo,2026-03-28T21:27:48.684Z,false
43,Bones,9.1,4228,4.4,1356,4.6,2872,$$$$,Steakhouses,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ9SBPF_QF9YgRxq9n9FgRVmA,2026-03-28T21:27:48.684Z,false
44,Bistro Niko,8.8,4198,3.9,1125,4.6,3073,$$$,"French, Breakfast & Brunch, Modern European","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ26vT7lQE9YgRnlJajnfoing,2026-03-28T21:27:48.684Z,false
45,BeetleCat,8.8,4163,4.2,1519,4.5,2644,$$$,"Seafood, Desserts, Wine Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJExHbVgEE9YgRr3C4gEB_4_8,2026-03-28T21:27:48.684Z,false
46,Hungry AF Downtown,9.4,4068,4.0,123,4.7,3945,$$,"Burgers, Chicken Wings, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ0eQfrtYD9YgRBf_21hqdv9M,2026-03-28T21:27:48.684Z,false
47,Margaritaville Restaurant - Atlanta,7.9,3771,2.4,362,4.1,3409,$$,"Tiki Bars, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ45oSiZ0D9YgROT3q5zhG91k,2026-03-28T21:27:48.684Z,false
48,Shoya Izakaya,8.4,3729,3.8,1193,4.4,2536,$$,"Japanese, Sushi Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJdZGNZdsJ9YgRSNFsw5Pgh0g,2026-03-28T21:27:48.684Z,false
49,Eight Sushi Lounge,9.2,3718,4.5,1538,4.7,2180,$$$,"Sushi Bars, Lounges, Japanese","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJxRgrY5ME9YgRcltyIvXeq8A,2026-03-28T21:27:48.684Z,false
50,The General Muir,8.6,3574,4.0,1336,4.5,2238,$$,"Delis, Breakfast & Brunch, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJgdpxu1gG9YgRMQTfx8ArOMA,2026-03-28T21:27:48.684Z,false
51,The Porter ,9.1,3543,4.3,1158,4.7,2385,$$,"Pubs, Beer Bar, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJTZAT2agG9YgRN9U-AyEJVt8,2026-03-28T21:27:48.684Z,false
52,Aviva by Kameel - Atlanta,9.6,3537,4.8,1892,4.8,1645,$$,"Mediterranean, Middle Eastern","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJf4XtTngE9YgRy6PtmJ8_zbI,2026-03-28T21:27:48.684Z,false
53,Cooks & Soldiers,9.4,3529,4.4,897,4.8,2632,$$,"Spanish, Basque, French","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJLTcZFewE9YgRHsW7wP1bEYs,2026-03-28T21:27:48.684Z,false
54,Twisted Soul Cookhouse & Pours,8.6,3376,4.0,964,4.4,2412,$$$,"Soul Food, Desserts, Southern","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJnSaUy8UE9YgRg7MAIH1ULZ4,2026-03-28T21:27:48.684Z,false
55,Twin Smokers Bbq,8.4,3286,4.0,1185,4.3,2101,$$,Barbeque,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ2Zs9h4AE9YgRfTz0ClCkG9k,2026-03-28T21:27:48.684Z,false
56,Marcel,9.1,3149,4.4,1018,4.6,2131,$$$$,Steakhouses,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ91usCuwE9YgRP6FYPUrfhb0,2026-03-28T21:27:48.684Z,false
57,Ecco Midtown,9.1,3097,4.2,1042,4.7,2055,$$$,"Modern European, Cocktail Bars, Italian","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJlyVS2WcE9YgR2EM86Kf9aRY,2026-03-28T21:27:48.684Z,false
58,The Food Shoppe ,9.1,3074,4.4,1119,4.6,1955,$$,"Cajun/Creole, Breakfast & Brunch, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJe3kIWocD9YgR5Ek1JhDNWAU,2026-03-28T21:27:48.684Z,false
59,Pho Dai Loi 2,8.6,2916,4.0,1197,4.5,1719,$$,Vietnamese,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJf4jfbWcI9YgRfG7pMaMIScI,2026-03-28T21:27:48.684Z,false
60,Gunshow,8.7,2885,4.2,1594,4.5,1291,$$$,"New American, Southern, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJv7pmK-ID9YgRcrZZUrFw728,2026-03-28T21:27:48.684Z,false
61,26 Thai Kitchen & Bar,9.2,2849,4.4,1047,4.7,1802,$$$,"Thai, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJs7HCJcIF9YgRk94oQU5xw_w,2026-03-28T21:27:48.684Z,false
62,Tuk Tuk Thai Food Loft,8.2,2781,3.8,1160,4.3,1621,$$,"Thai, Tapas Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJLym-7VQE9YgR6zfXMVnodrI,2026-03-28T21:27:48.684Z,false
63,Utopia Restaurant at the Underground Atlanta,9.8,2698,3.4,24,4.9,2674,,"Lounges, Desserts, Chicken Wings","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJG28dFRMD9YgRRAIBCftzmNU,2026-03-28T21:27:48.684Z,false
64,Fin & Feathers Restaurants,8.8,2593,4.0,501,4.5,2092,$$,"Soul Food, Breakfast & Brunch, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ26FE7bAD9YgRW0ewfP-8kXU,2026-03-28T21:27:48.684Z,false
65,a mano,9.5,2534,4.5,502,4.8,2032,$$,"Italian, Cocktail Bars, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJM1hLzg4E9YgRicMhtt2qI5k,2026-03-28T21:27:48.684Z,false
66,The Nook On Piedmont Park,7.7,2434,3.6,1124,4.1,1310,$$,American,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJazN5zUYE9YgR-DcS4QHyO3A,2026-03-28T21:27:48.684Z,false
67,White Oak,8.2,2386,3.7,818,4.3,1568,$$$,"Southern, New American, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ_____4YD9YgRBc3dGH7GOKw,2026-03-28T21:27:48.684Z,false
68,Corbu's Pizza,8.5,2269,4.1,1146,4.4,1123,$$,Pizza,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJP460O1gP9YgRbc0lwXhwOMQ,2026-03-28T21:27:48.684Z,false
69,Saints + Council,8.9,2224,4.3,539,4.5,1685,$$$,"Breakfast & Brunch, Cocktail Bars, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ5YavCSYF9YgRLVrGI40hSu4,2026-03-28T21:27:48.684Z,false
70,Fúdo,9.2,2154,4.6,1058,4.6,1096,$$$,"Asian Fusion, Sushi Bars, Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJrWJG4ycJ9YgRX3V2kNIAhx4,2026-03-28T21:27:48.684Z,false
71,Rumi's Kitchen Colony Square,9.4,2134,4.6,463,4.7,1671,$$$,"Persian/Iranian, Cocktail Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJPT9qzJEF9YgREibRRtmpkVg,2026-03-28T21:27:48.684Z,false
72,The Consulate Restaurant,9.0,2024,4.2,612,4.6,1412,$$$,"Specialty Food, Cocktail Bars, New American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJmxSlaV0E9YgRAtCrUezJZtw,2026-03-28T21:27:48.684Z,false
73,Marcus Bar & Grille,8.3,1680,4.1,427,4.2,1253,$$,"Cocktail Bars, Breakfast & Brunch, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJd981wyID9YgRsucwBHjNVGs,2026-03-28T21:27:48.684Z,false
74,Polaris,8.8,1541,4.2,426,4.5,1115,$$$,"American, Cocktail Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJd89hzHkE9YgR2Mj70Z37EbE,2026-03-28T21:27:48.684Z,false
75,By George restaurant and bar,9.0,1390,3.6,173,4.6,1217,,"American, Hotels, Caterers","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ_____4YD9YgRBC9cOztOyPI,2026-03-28T21:27:48.684Z,false
76,Lazy Betty,9.5,1372,4.5,303,4.8,1069,$$$$,New American,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ00zCHiAH9YgR3l-kmURAKrM,2026-03-28T21:27:48.684Z,false
77,Treehouse Restaurant and Pub,7.9,1170,3.4,343,4.2,827,$$,"Pubs, American","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJwfmQ77sF9YgRVn6DvUkQsZ0,2026-03-28T21:27:48.684Z,false
78,Staplehouse,9.1,1007,4.2,310,4.7,697,$$$$,"New American, Beer, Wine & Spirits, Sandwiches","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJ60IsnfYD9YgRtc0ykonQYd0,2026-03-28T21:27:48.684Z,false
79,Southern National,9.1,357,4.4,85,4.6,272,$$$,"Southern, Wine Bars, Cocktail Bars","Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJxVJCSsAD9YgRBiLZyQDNWhM,2026-03-28T21:27:48.684Z,false
80,Capolinea,9.3,177,4.1,38,4.8,139,,Italian,"Atlanta, GA",https://www.google.com/maps/place/?q=place_id:ChIJt8BcAn4D9YgRtSYgM5F50o8,2026-03-28T21:27:48.684Z,false
