Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
30,Titaya's Thai Cuisine,8.6,4714,4.2,2034,4.4,2680,$$,Thai,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJefewZELKRIYRVTveugvXTjY,2026-03-28T21:21:10.578Z,false
31,Mandola's Italian,8.7,4589,3.9,1274,4.5,3315,$$,"Italian, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5TZAf2XKRIYRg7t2uQYn1Kw,2026-03-28T21:21:10.578Z,false
32,Lucky Robot Restaurant,8.7,4457,4.1,1760,4.5,2697,$$,"Sushi Bars, Ramen","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJT-5pvP20RIYRomVuik28HBI,2026-03-28T21:21:10.578Z,false
33,Komé,8.8,4382,4.2,1646,4.5,2736,$$,"Japanese, Sushi Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJDfgc5g3KRIYRSxRCBb-Zez8,2026-03-28T21:21:10.578Z,false
34,Suerte,9.0,4356,4.3,1334,4.6,3022,$$$,"Mexican, Breakfast & Brunch","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJAQBE-7a1RIYRcZNYsxWYIUg,2026-03-28T21:21:10.578Z,false
35,Kerbey Lane Cafe - Central,8.6,4262,3.9,1576,4.5,2686,$$,"Tex-Mex, Breakfast & Brunch, American","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJSV5EDoXKRIYRwXmTcmgrNbY,2026-03-28T21:21:10.578Z,false
36,Eureka!,8.7,4262,4.2,1274,4.4,2988,$$,American,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJF9Jpeqe1RIYRqEgyqpTpZ1c,2026-03-28T21:21:10.578Z,false
37,Bird Bird Biscuit,9.4,4238,4.7,1836,4.7,2402,$$,"Breakfast & Brunch, Sandwiches","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ2_ctt-y1RIYREwTHRW244RI,2026-03-28T21:21:10.578Z,false
38,True Food Kitchen,8.9,4168,4.3,1339,4.5,2829,$$,"New American, Breakfast & Brunch, Comfort Food","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJB_bjLg61RIYRrBuIICDuw90,2026-03-28T21:21:10.578Z,false
39,JINYA Ramen Bar - Austin,8.3,4168,3.7,1192,4.3,2976,$$,"Ramen, Noodles, Tapas/Small Plates","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJm8sSNHLMRIYRJyN3b7sAHdA,2026-03-28T21:21:10.578Z,false
40,DeSano Pizzeria Napoletana,9.1,4129,4.5,1147,4.6,2982,$$,"Pizza, Italian","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJuRNfy7rLRIYRjjIOTfJxZcw,2026-03-28T21:21:10.578Z,false
41,El Alma,8.6,4085,4.1,1422,4.4,2663,$$,Mexican,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJhW2TpRu1RIYRq1ErlAiHj-A,2026-03-28T21:21:10.578Z,false
42,Red Ash,9.2,3933,4.4,1560,4.7,2373,$$$,"Italian, Seafood, Tapas/Small Plates","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJWfpBiwi1RIYRvg4iIbIE2go,2026-03-28T21:21:10.578Z,false
43,Cypress Grill,9.0,3932,4.2,1170,4.6,2762,$$,"American, Cajun/Creole, Seafood","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJcQqGAphLW4YRW88NR4ryKgY,2026-03-28T21:21:10.578Z,false
44,La Condesa,8.0,3851,3.6,1778,4.3,2073,$$$,"Mexican, Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJj9nrSA-1RIYRybO2K0NxQUo,2026-03-28T21:21:10.578Z,false
45,Bartlett's,8.8,3736,4.1,1135,4.5,2601,$$$,"Steakhouses, New American, Seafood","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJm1Lr-K_LRIYRmy1ivVVaF8E,2026-03-28T21:21:10.578Z,false
46,Ichi Umi Sushi,8.9,3688,4.3,1333,4.5,2355,$$,"Sushi Bars, Japanese, Asian Fusion","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJbQlC9qXLRIYRbjTIRrVzBYo,2026-03-28T21:21:10.578Z,false
47,Péché,8.6,3647,4.0,1486,4.5,2161,$$,"Lounges, French, Cocktail Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJgQvl4wi1RIYRh6Ylqescww0,2026-03-28T21:21:10.578Z,false
48,Roaring Fork,8.7,3554,4.1,1425,4.5,2129,$$$,"American, Steakhouses","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ1XlZ4Qm1RIYR4rpevy6Ybs4,2026-03-28T21:21:10.578Z,false
49,Juliet Italian Kitchen,8.3,3542,3.8,1072,4.3,2470,$$,"Italian, Cocktail Bars, Comfort Food","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJh_uTtxm1RIYRIzvQNoCD1H0,2026-03-28T21:21:10.578Z,false
50,Kemuri Tatsu-ya,8.6,3458,4.0,1074,4.4,2384,$$$,"Izakaya, Smokehouse","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJl7OoOTO0RIYRskVofJdNTzE,2026-03-28T21:21:10.578Z,false
51,Lin Asian Bar And Dim Sum,8.8,3373,4.2,1295,4.5,2078,$$$,"Asian Fusion, Dim Sum, Cocktail Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJNSe1ghS1RIYRcYUGKf16Sq0,2026-03-28T21:21:10.578Z,false
52,Paperboy East,9.1,3291,4.5,1418,4.6,1873,$$,"Coffee & Tea, Breakfast & Brunch, New American","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ4Y1SrLu1RIYRDZHWbSNOvIk,2026-03-28T21:21:10.578Z,false
53,The Salt Lick BBQ - Austin Airport,7.3,3181,3.3,1306,3.9,1875,$$,"Barbeque, Sandwiches, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ05hCODCxRIYR8lRFN9AG4Ys,2026-03-28T21:21:10.578Z,false
54,Fixe Southern House,8.9,3088,4.1,1051,4.6,2037,$$$,"Southern, New American, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJzcQxtg61RIYRlTVfnv-nAd0,2026-03-28T21:21:10.578Z,false
55,The Peached Tortilla,8.8,3053,4.2,1130,4.5,1923,$$,"Asian Fusion, Southern","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJXTEtzVjKRIYRPP089y9v_4A,2026-03-28T21:21:10.578Z,false
56,Patrizi's,9.0,3030,4.4,1143,4.6,1887,$$,Italian,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ_SqzjOy1RIYR0-au-H5SDZE,2026-03-28T21:21:10.578Z,false
57,Wu Chow,8.3,3006,3.9,1189,4.3,1817,$$,"Dim Sum, Noodles, Cocktail Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJL3w-vA61RIYR8bQpaPieF1U,2026-03-28T21:21:10.578Z,false
58,Sour Duck Market,8.8,2902,4.1,606,4.5,2296,$$,"Bakeries, Burgers, Beer Gardens","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJAR7m4ZS1RIYRHB6RITAk13A,2026-03-28T21:21:10.578Z,false
59,Ember Kitchen,9.5,2705,4.5,373,4.8,2332,,"Latin American, Seafood, Cocktail Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ0ZHePHK1RIYR2vIKkhQevxQ,2026-03-28T21:21:10.578Z,false
60,ATX Cocina,9.0,2693,4.2,807,4.6,1886,$$$,Mexican,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJWaH_cA-1RIYRNKX_6H4CwaA,2026-03-28T21:21:10.578Z,false
61,Barley Swine,9.1,2686,4.4,1299,4.7,1387,$$$$,"New American, Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJid3yLt-0RIYR_JPyeaoX0Uc,2026-03-28T21:21:10.578Z,false
62,Acre 41,9.5,2551,4.1,240,4.8,2311,$$$,"Breakfast & Brunch, Steakhouses","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ3e2rtqW1RIYRZTwAriI4gDg,2026-03-28T21:21:10.578Z,false
63,Eberly,8.7,2471,4.0,843,4.5,1628,$$$,"Bars, American","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ7-euRRm1RIYRmIGuMx2PRWk,2026-03-28T21:21:10.578Z,false
64,Geraldine's,8.6,2223,3.7,606,4.5,1617,$$$,"New American, Bars, Music Venues","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJe0EXdam1RIYR2BNXxxVItLg,2026-03-28T21:21:10.578Z,false
65,The Capital Grille,9.0,1880,4.2,474,4.6,1406,$$$,"Steakhouses, Seafood, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJIcQ99wi1RIYRDk-jP8lZ0fw,2026-03-28T21:21:10.578Z,false
66,Nido,8.9,1864,4.2,410,4.5,1454,,"New American, Lounges","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJy3FovG-1RIYRSwDtdD_AfC0,2026-03-28T21:21:10.578Z,false
67,June's,8.7,1849,4.0,570,4.5,1279,$$,"Breakfast & Brunch, Wine Bars, American","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJUx3pXfu0RIYRHYxsf5OVPMw,2026-03-28T21:21:10.578Z,false
68,Ranch 616,8.3,1839,3.7,662,4.4,1177,$$,"American, Southern, Cocktail Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJy3sLGQy1RIYR_2InQ8c1UWA,2026-03-28T21:21:10.578Z,false
69,Jeffrey's,9.0,1726,4.1,581,4.7,1145,$$$$,"American, Desserts, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJn64e4Wu1RIYRGNdMhqJ5jNk,2026-03-28T21:21:10.578Z,false
70,The Peacock,8.6,1634,4.1,433,4.4,1201,$$,"Mediterranean, Breakfast & Brunch, Wine Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ-8eTtIK1RIYRhj3kHXUqNzE,2026-03-28T21:21:10.578Z,false
71,Fareground Austin,8.7,1624,4.0,221,4.4,1403,$$,Food Court,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJQ1AaxQe1RIYRoCgJZk6oZ5c,2026-03-28T21:21:10.578Z,false
72,Industry,8.9,1615,4.2,310,4.5,1305,$$,"New American, Breakfast & Brunch, Bars","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJm1MeBQW1RIYR_x8s-YWWvzw,2026-03-28T21:21:10.578Z,false
73,Josephine House,8.4,1582,3.8,556,4.4,1026,$$,"American, Breakfast & Brunch","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJm3RkX2m1RIYRa7ofUVcc4zQ,2026-03-28T21:21:10.578Z,false
74,Comedor,8.6,1545,4.1,550,4.4,995,$$$$,Mexican,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJgywubmi1RIYRQlw1yAejkGA,2026-03-28T21:21:10.578Z,false
75,Hestia,8.9,1378,4.3,432,4.5,946,,"New American, Seafood","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJlWBjs7-1RIYRsJt0C41E558,2026-03-28T21:21:10.578Z,false
76,The Well,8.8,1352,4.2,448,4.5,904,$$,"Gluten-Free, Breakfast & Brunch, New American","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ14ud0cO1RIYRY88BIQ_C-OY,2026-03-28T21:21:10.578Z,false
77,Sapori Italian Roots,9.5,1029,4.6,221,4.8,808,$$,"Italian, Desserts, Salad","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJp7tO_dy1RIYRW9_xLOG_ehs,2026-03-28T21:21:10.578Z,false
78,Lonesome Dove Austin,8.8,892,3.6,96,4.5,796,,"New American, Steakhouses","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ83aXqgm1RIYRpzkWp2Xrjsk,2026-03-28T21:21:10.578Z,false
79,Honey Moon Spirit Lounge,8.9,855,4.4,314,4.5,541,,"New American, Lounges","Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJ2TVDkSHLRIYRcMu6D8p_-2I,2026-03-28T21:21:10.578Z,false
80,"The Dead Rabbit, Austin",8.7,719,4.2,136,4.4,583,,Irish Pub,"Austin, TX",https://www.google.com/maps/place/?q=place_id:ChIJW3sENn-1RIYRGjtbjA74zn0,2026-03-28T21:21:10.578Z,false
