Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
46,Bohanan's Prime Steak and Seafood,9.1,3821,4.3,1237,4.7,2584,$$$$,"Steakhouses, Seafood, Cocktail Bars","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJbYly-VJfXIYR47d6ljPzzxQ,2026-03-28T21:22:49.182Z,false
47,The Republic of Texas Restaurant,8.0,3786,,,4.0,3786,,American Restaurant,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJidh_fqtYXIYRERJze23-ahk,2026-03-28T21:22:49.182Z,false
48,Tlahco Mexican kitchen,8.8,3707,4.4,1066,4.4,2641,$$,Mexican,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJvUGN4vdfXIYRpf7nV8k8wy0,2026-03-28T21:22:49.182Z,false
49,Wayne's Wings,8.7,3701,4.2,1149,4.4,2552,$$,"Chicken Wings, Soul Food, Armenian","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJLQ8vXa1gXIYRDvJYT65Pw9o,2026-03-28T21:22:49.182Z,false
50,Pancake Joe's,8.6,3660,4.2,1534,4.4,2126,$$,"Breakfast & Brunch, Pop-Up Restaurants","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJAQAAAPdeXIYR6GsOgpoJiE0,2026-03-28T21:22:49.182Z,false
51,Embers Wood Fire Grill & Bar,8.7,3486,4.2,912,4.4,2574,$$,"American, Sports Bars, Comfort Food","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJY1R-4LZgXIYRkb7UF6s4a8I,2026-03-28T21:22:49.182Z,false
52,Lone Star Cafe,7.2,3400,2.6,816,3.9,2584,$$,"Steakhouses, American","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJfQGFPKtYXIYRlxarbpCu2qA,2026-03-28T21:22:49.182Z,false
53,Sichuan House,8.8,3304,4.4,1215,4.4,2089,$$,"Szechuan, Asian Fusion","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJM4fcswVdXIYROUJOngtb3NA,2026-03-28T21:22:49.182Z,false
54,Tong's Thai Restaurant,8.5,3141,4.0,982,4.4,2159,$$,"Thai, Sushi Bars, Chinese","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJE_xsJBv1XIYR58xiCXjFbII,2026-03-28T21:22:49.182Z,false
55,Green Vegetarian Cuisine,8.8,3058,4.2,1000,4.5,2058,$$,"Vegetarian, Vegan, Breakfast & Brunch","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJi290EPT1XIYRUOtXj_Ofy3s,2026-03-28T21:22:49.182Z,false
56,Wild Goji Revolving Sushi & Bar,8.8,3051,4.4,1420,4.4,1631,$$,"Asian Fusion, Sushi Bars, Ramen","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJyVw1qAxgXIYRqHIevc40B84,2026-03-28T21:22:49.182Z,false
57,Umberto's Italian Grill,9.1,3020,4.5,911,4.6,2109,$$,"Italian, Seafood","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJ8Snw0tJCXIYRSiWjwITTayQ,2026-03-28T21:22:49.182Z,false
58,Best Quality Daughter,8.9,2810,4.4,1037,4.5,1773,$$,Asian Fusion,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJqfLkRej1XIYRr8lAVkRq7tU,2026-03-28T21:22:49.182Z,false
59,Gogi Street,9.1,2756,4.5,969,4.6,1787,$$,"Korean, Barbeque, Asian Fusion","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJ8ynZNfOKXIYRWJWJbt9CaYo,2026-03-28T21:22:49.182Z,false
60,Box St. All Day,9.1,2677,4.5,963,4.6,1714,$$,"Breakfast & Brunch, Cocktail Bars, New American","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJHQVAd2FfXIYRrocPHvIZyrU,2026-03-28T21:22:49.182Z,false
61,Battalion,8.8,2609,4.1,790,4.5,1819,$$$,Italian,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJgVXdFqlYXIYRvcLXJWoP8Fs,2026-03-28T21:22:49.182Z,false
62,Embers Wood Fire Kitchen & Tap,8.5,2420,4.1,621,4.3,1799,$$,"American, Pizza, Beer Bar","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJpyqpev-JXIYRE3-QOaFkrwU,2026-03-28T21:22:49.182Z,false
63,Sushishima Japanese Restaurant,8.8,2413,4.3,1204,4.5,1209,$$,"Sushi Bars, Ramen","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJ90QVvSBiXIYRmU5XAQiM-dc,2026-03-28T21:22:49.182Z,false
64,Bliss,9.5,2300,4.6,848,4.8,1452,$$$,New American,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJi_g3VaZYXIYRoReg6cUsjM0,2026-03-28T21:22:49.182Z,false
65,Kung Fu Noodle 功夫面馆,9.0,2199,4.4,1371,4.6,828,$$,"Chinese, Noodles","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJYUyJS7VdXIYRmuUVzdVtMZs,2026-03-28T21:22:49.182Z,false
66,Ostra Restaurant,8.2,2145,3.7,664,4.3,1481,$$$,"New American, Seafood, Breakfast & Brunch","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJIadIsKxYXIYRGV06HgjpUeo,2026-03-28T21:22:49.182Z,false
67,Tokyo Cowboy,8.8,1698,4.3,667,4.5,1031,$$,"Asian Fusion, Cocktail Bars, Breakfast & Brunch","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJOwG0aHNZXIYRNPTAV33n0Xs,2026-03-28T21:22:49.182Z,false
68,Sugar Factory - San Antonio,8.0,1696,,,4.0,1696,,"Bar, Dessert Shop, Confectionery","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJUbcVh6pYXIYRh0X7gyEn_h0,2026-03-28T21:22:49.182Z,false
69,Pharm Table,8.9,1555,4.3,465,4.5,1090,$$,"Vegan, Cocktail Bars, Latin American","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJa1SlP1RfXIYRipgBCQK5hMM,2026-03-28T21:22:49.182Z,false
70,Ambler Texas Kitchen + Cocktails,8.7,1544,4.2,389,4.4,1155,$$,"Cocktail Bars, Breakfast & Brunch","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJTx6_gqxYXIYRIsdRNk9feU8,2026-03-28T21:22:49.182Z,false
71,The Moon's Daughters,8.6,1468,,,4.3,1468,,"Bar, Fine Dining Restaurant, Lounge Bar","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJufw_5u9fXIYRh6FWauJjm3A,2026-03-28T21:22:49.182Z,false
72,Corinne San Antonio,9.5,1280,3.9,66,4.8,1214,,"American, Cocktail Bars","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJq6oBT6lYXIYRMM-PoOflWVw,2026-03-28T21:22:49.182Z,false
73,Seasons 52,9.0,1188,4.2,250,4.6,938,$$,"New American, Seafood, Wine Bars","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJu5whaOX1XIYRC3kEu5Yr_tI,2026-03-28T21:22:49.182Z,false
74,Ladino,8.9,1179,4.3,337,4.5,842,$$$,"Mediterranean, Wine Bars","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJTykT3TL1XIYRa2RCyeJwdwU,2026-03-28T21:22:49.182Z,false
75,Signature Restaurant,9.3,1108,4.6,362,4.7,746,$$$$,New American,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJ6aJXRH5mXIYRAqwvCT6IPOA,2026-03-28T21:22:49.182Z,false
76,Biga On The Banks,8.6,1107,4.3,1086,5.0,21,$$$,"New American, Venues & Event Spaces, Desserts","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJSSWiMQBfXIYRU62xBuo8wUE,2026-03-28T21:22:49.182Z,false
77,Four Brothers,8.6,742,4.3,225,4.3,517,$$$,"Southern, Breakfast & Brunch, Cocktail Bars","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJVVVOhwVfXIYRN-k-Oo8TZJc,2026-03-28T21:22:49.182Z,false
78,J. Alexander’s San Antonio La Cantera,8.6,664,,,4.3,664,,"American Restaurant, Steak House, Family Restaurant","San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJd-Gfpx5lXIYRR2Zt-6O2Lnw,2026-03-28T21:22:49.182Z,false
79,Duck & Dumpling,9.3,645,4.5,166,4.7,479,$$,Noodles,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5TEAPHaLXIYRJZaia6GUbjc,2026-03-28T21:22:49.182Z,false
80,The Shack,9.6,611,4.6,67,4.8,544,$$,Burgers,"San Antonio, TX",https://www.google.com/maps/place/?q=place_id:ChIJK4TXYpyLXIYRCDRYuqd1azs,2026-03-28T21:22:49.182Z,false
