Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
20,Uno Mas Tex Mex,9.7,5833,4.4,443,4.9,5390,$$,"Tex-Mex, Mexican","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJp5BvicmZToYR38gqQeVLe1U,2026-03-28T21:21:41.506Z,false
21,Perry's Steakhouse & Grille,8.8,5775,4.1,1624,4.5,4151,$$$,"Steakhouses, Seafood, New American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ_8vZyzqZToYR2-1YizUCvkc,2026-03-28T21:21:41.506Z,false
22,Paradiso,8.7,5572,3.9,1282,4.5,4290,$$,"Bars, Pizza, Italian","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ90HUk4WZToYR6YzrAo6CJq4,2026-03-28T21:21:41.506Z,false
23,Eataly Dallas,8.7,5353,3.8,1077,4.5,4276,$$,"Grocery, Italian","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJsWtWkZ2fToYRzZUlwJZue6c,2026-03-28T21:21:41.506Z,false
24,Truck Yard,9.0,5327,4.2,1201,4.6,4126,$$,"Food Stands, Cheesesteaks","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJMd1hKzafToYReP4XfULxAfI,2026-03-28T21:21:41.506Z,false
25,Maple and Motor,8.8,5287,4.0,1759,4.6,3528,$$,Burgers,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJLa5gnaWeToYRY2vYniKVLBA,2026-03-28T21:21:41.506Z,false
26,San Martín Bakery & Restaurant,8.9,4966,4.2,904,4.5,4062,$$,"Bakeries, Breakfast & Brunch, Cupcakes","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJD_FuypuZToYRZozFS2YA67w,2026-03-28T21:21:41.506Z,false
27,Mike's Chicken,9.1,4925,4.5,1912,4.6,3013,$$,Chicken Shop,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJAy4sBLSeToYRJtM1Kqlnj00,2026-03-28T21:21:41.506Z,false
28,Hawkers Asian Street Food,9.5,4914,4.6,1268,4.8,3646,$$,"Pan Asian, Tapas/Small Plates","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJZyDW1_OZToYRFNAib7RDwzs,2026-03-28T21:21:41.506Z,false
29,The Henry,8.6,4863,4.1,1481,4.4,3382,$$$,"New American, Breakfast & Brunch, Coffee & Tea","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJd0GlbLqZToYR5pmP1Wlo39U,2026-03-28T21:21:41.506Z,false
30,Uchi,9.2,4843,4.5,2146,4.7,2697,$$$$,"Japanese, Sushi Bars, Seafood","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ7dWaEzGZToYRb3Mp_plp0AY,2026-03-28T21:21:41.506Z,false
31,Kura Revolving Sushi Bar,8.6,4823,3.8,898,4.4,3925,$$,"Sushi Bars, Conveyor Belt Sushi","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ_-xyF-MlTIYRSnSIkt2UJNo,2026-03-28T21:21:41.506Z,false
32,Sixty Vines,9.1,4807,4.5,2040,4.6,2767,$$,"New American, Wine Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJBy2oQzCZToYRnp4wUtbWw3I,2026-03-28T21:21:41.506Z,false
33,Wabi House,8.9,4397,4.3,1908,4.6,2489,$$,"Ramen, Bars, Tapas/Small Plates","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ1eLW8UmfToYRUNwI9euUZi8,2026-03-28T21:21:41.506Z,false
34,Jimmy's Food Store,9.5,4201,4.7,1308,4.8,2893,$$,"Sandwiches, Wine Tasting Room, Italian","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJfVIzHMuYToYR0qZGhVKH-u8,2026-03-28T21:21:41.506Z,false
35,Local Tap & Table,8.6,4191,3.4,429,4.4,3762,$$,"Cajun/Creole, Sports Bars, Breakfast & Brunch","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJWyyVZaqZToYRbSFl52nZbnw,2026-03-28T21:21:41.506Z,false
36,Jeng Chi,8.4,4042,4.0,1832,4.4,2210,$$,"Bakeries, Chinese, Cocktail Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ25uBqnIfTIYRbVe_ipZbMug,2026-03-28T21:21:41.506Z,false
37,Moxies - Dallas Uptown,8.6,4009,4.1,1027,4.4,2982,$$,"Cocktail Bars, Lounges, New American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5Yd2GzCZToYRAt_qy6MmQzk,2026-03-28T21:21:41.506Z,false
38,Al Biernat's Oak Lawn,9.1,3889,4.2,1220,4.7,2669,$$$,"Steakhouses, Seafood, American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJTdYTTtueToYR1n1KpfzBLVo,2026-03-28T21:21:41.506Z,false
39,rise soufflé - Dallas,9.1,3878,4.4,2061,4.7,1817,$$$,"French, Wine Bars, Desserts","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJjdZkOGKeToYRAB5aHUSHX6E,2026-03-28T21:21:41.506Z,false
40,Streets Fine Chicken,8.8,3819,4.2,1133,4.5,2686,$$,"Chicken Shop, Comfort Food, Breakfast & Brunch","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJJeeAesmeToYRgrjusxjTtyo,2026-03-28T21:21:41.506Z,false
41,Truluck's Ocean's Finest Seafood & Crab,9.0,3502,4.3,1055,4.6,2447,$$$$,"Steakhouses, Seafood, Venues & Event Spaces","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJxZ-Y5y-ZToYR-vhq297bsI8,2026-03-28T21:21:41.506Z,false
42,The Hampton Social - Dallas,9.5,3493,3.0,117,4.8,3376,,"Seafood, Tacos, Pizza","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJW4OxHwCZToYRlEQxoOQwBIM,2026-03-28T21:21:41.506Z,false
43,Yardbird Table & Bar,8.6,3453,4.1,992,4.4,2461,$$$,"Southern, Cocktail Bars, New American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ43YgCUSZToYR-LwJ6oTQ5Jc,2026-03-28T21:21:41.506Z,false
44,Empa Mundo,9.4,3316,4.7,1416,4.7,1900,$,"Latin American, Argentine","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJwfcp7T2CToYRK5hc0biM7TY,2026-03-28T21:21:41.506Z,false
45,Chet's Dallas,9.5,3187,4.2,219,4.8,2968,$$,"Irish, American, Cocktail Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJsQKLMgmZToYRYYkI9mIVAiQ,2026-03-28T21:21:41.506Z,false
46,Las Palmas,8.9,3080,4.3,911,4.5,2169,$$,"Mexican, Bars, Tex-Mex","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJpVXGN7GZToYRK2EFeo9Ts88,2026-03-28T21:21:41.506Z,false
47,Tricky Fish,8.9,2998,4.3,1014,4.5,1984,$$,"Seafood, Cocktail Bars, Sandwiches","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJS_6yFiYZTIYRcA7FOPsLdCE,2026-03-28T21:21:41.506Z,false
48,Hillstone Restaurant,8.0,2962,3.5,937,4.2,2025,$$$,"New American, Steakhouses","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJG-sNdkWeToYRXKRBEJHKm4Y,2026-03-28T21:21:41.506Z,false
49,Koryo Kalbi Korean BBQ,8.5,2829,4.1,1042,4.3,1787,$$$,Korean,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJTQQfuo4nTIYRK_6LxUdpJsU,2026-03-28T21:21:41.506Z,false
50,Javier's Gourmet Mexicano,8.5,2816,3.6,858,4.5,1958,$$$,"Mexican, Wine Bars, Cigar Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ-WiXpRifToYRY7pO4UZyZV8,2026-03-28T21:21:41.506Z,false
51,Haywire,8.9,2802,4.4,866,4.5,1936,$$$,"New American, Bars, American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJs_xpraSZToYR53zDDkGvNs8,2026-03-28T21:21:41.506Z,false
52,Oishii Sushi & Pan-Asian Cuisine - Dallas,8.6,2799,4.0,1022,4.5,1777,$$,"Sushi Bars, Asian Fusion, Japanese","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJbSqBOLGeToYRom7u3rn-eOQ,2026-03-28T21:21:41.506Z,false
53,La Stella Cucina Verace,9.5,2776,4.4,250,4.8,2526,$$$,"Italian, Wine Bars, Seafood","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJUZEW2V-ZToYRUPceX82HbOg,2026-03-28T21:21:41.506Z,false
54,Terilli's Restaurant & Bar,8.9,2733,4.1,938,4.6,1795,$$,"Italian, Salad, Seafood","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ47JPqUCfToYRF-Hw6e750A8,2026-03-28T21:21:41.506Z,false
55,Monarch,8.4,2686,4.2,981,4.2,1705,$$$$,"Italian, Steakhouses, Seafood","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJsaYpjliZToYRD_HttJNU2m4,2026-03-28T21:21:41.506Z,false
56,Mr Max,9.3,2649,4.6,1091,4.7,1558,$$,"Sushi Bars, Izakaya, Ramen","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJL36r6TCCToYR-VjclLfEm4g,2026-03-28T21:21:41.506Z,false
57,Hudson House,9.1,2599,4.2,821,4.7,1778,$$,"American, Bars, Seafood","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJsdMTTV6eToYR_IQBNZB2OIk,2026-03-28T21:21:41.506Z,false
58,Ten Ramen,8.7,2525,4.1,889,4.5,1636,$$,Ramen,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJPc_G-9ebToYR50ogxdDsefU,2026-03-28T21:21:41.506Z,false
59,True Food Kitchen,8.6,2515,4.1,985,4.4,1530,$$,"New American, Breakfast & Brunch, Comfort Food","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJD-0-iUWeToYRDA4MiB2Qrws,2026-03-28T21:21:41.506Z,false
60,The Capital Grille,9.1,2347,4.4,667,4.6,1680,$$$,"Steakhouses, Seafood, Wine Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJrxGmQDCZToYREkcZHAsDQdA,2026-03-28T21:21:41.506Z,false
61,Backyard - Dallas,8.0,2228,3.5,424,4.1,1804,$$,"New American, Eatertainment, Sports Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJlwgL8N6YToYR4whaqU9eUZU,2026-03-28T21:21:41.506Z,false
62,Si Tapas,8.2,2043,3.8,868,4.3,1175,$$,"Spanish, Tapas Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJX2j72CiZToYRjRYhrKbOtlI,2026-03-28T21:21:41.506Z,false
63,Toulouse Cafe and Bar,8.6,2029,4.0,880,4.5,1149,$$,"French, Modern European","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJXw3LjCCfToYRuGQuqEHad7E,2026-03-28T21:21:41.506Z,false
64,North Italia,8.6,2014,4.1,620,4.4,1394,$$,"Italian, Pizza, Cocktail Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ6y942GCZToYRDl87BFcZcPQ,2026-03-28T21:21:41.506Z,false
65,Crown Block Dallas,7.9,1926,3.6,359,4.0,1567,$$$,"Sushi Bars, Seafood, Steakhouses","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ26UPtneZToYRies6SELMq9c,2026-03-28T21:21:41.506Z,false
66,RH Rooftop Restaurant at RH Dallas,8.0,1900,3.7,549,4.1,1351,$$$,"American, Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJcV0elnGfToYRqIwOCWzzC94,2026-03-28T21:21:41.506Z,false
67,Thai Thai Restaurant,8.4,1865,4.0,859,4.4,1006,$$,Thai,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJQTU5_EmfToYRQBRIfpArTzA,2026-03-28T21:21:41.506Z,false
68,Written by the Seasons,9.5,1514,4.5,268,4.8,1246,$$$,"New American, Desserts, Cocktail Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJI1AZdsKZToYRN8OAdRDllk8,2026-03-28T21:21:41.506Z,false
69,The Exchange Food Hall,9.0,1501,4.3,148,4.5,1353,$$,Food Court,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ0blF4xiZToYRT7vACPe_YJs,2026-03-28T21:21:41.506Z,false
70,Cafe Izmir,8.8,1431,4.4,816,4.4,615,$$,"Middle Eastern, Tapas Bars, Mediterranean","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJc94WMGufToYRBDLdoMVM06A,2026-03-28T21:21:41.506Z,false
71,Rodeo Bar,9.3,1420,4.4,188,4.7,1232,$$,Bars,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJmZZVAzWZToYRWKTPF-3nLN0,2026-03-28T21:21:41.506Z,false
72,Doc B's Restaurant,9.1,1316,4.4,371,4.6,945,$$,"New American, Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ8Qdf6KSZToYRhCOkl8RN_lE,2026-03-28T21:21:41.506Z,false
73,Culinary Dropout,8.7,1275,4.2,348,4.4,927,$$,New American,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJsYsdkXmZToYR-gdCQRNBuIM,2026-03-28T21:21:41.506Z,false
74,Texas Spice,8.4,1224,4.0,477,4.3,747,$$,New American,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJDeCcqxCZToYRtKs6WH0v-AA,2026-03-28T21:21:41.506Z,false
75,Sky Blossom Rooftop Bistro Bar,7.8,1207,3.8,501,4.0,706,$$,"Vietnamese, Asian Fusion, Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJKdE-DZuZToYRhDcPSIgyF3w,2026-03-28T21:21:41.506Z,false
76,Dragonfly,8.2,1047,3.6,361,4.4,686,$$$,"New American, Lounges, Breakfast & Brunch","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJnepQlC-ZToYRtS6XR_tcEk4,2026-03-28T21:21:41.506Z,false
77,Derby Restaurant Dallas,8.9,964,4.1,123,4.5,841,$$,American,"Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJ5bojlEWdToYRmR5YYw4DqDg,2026-03-28T21:21:41.506Z,false
78,Luna Roja,8.4,599,,,4.2,599,,"Breakfast & Brunch, Desserts, Mexican","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJbV_KgfuZToYRu85uHmnrsBY,2026-03-28T21:21:41.506Z,false
79,Little Daisy,9.3,458,4.2,67,4.7,391,,"Bars, Breakfast & Brunch, American","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJiSpZOA6ZToYRszKQ7sD8sEE,2026-03-28T21:21:41.506Z,false
80,MIRADOR,9.2,388,4.3,119,4.7,269,$$,"New American, Burgers, Cocktail Bars","Dallas, TX",https://www.google.com/maps/place/?q=place_id:ChIJrQt0uBiZToYRzXeKHL3AecU,2026-03-28T21:21:41.506Z,false
