Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
57,Galatoire's,8.1,4271,3.5,1412,4.3,2859,$$$,Cajun/Creole,"New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJ_0e-awymIIYRMGebBF_zWeE,2026-03-28T21:20:37.111Z,false
58,zesty creole,9.3,4116,4.5,839,4.7,3277,$$,"Cajun/Creole, Breakfast & Brunch, Sandwiches","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJo7nsNfunIIYRKs_C9TNRQSU,2026-03-28T21:20:37.111Z,false
59,Meril,8.5,3702,4.0,1269,4.4,2433,$$$,New American,"New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJqTPPt3OmIIYRJCmPHA4Jwek,2026-03-28T21:20:37.111Z,false
60,Trenasse,8.8,3431,4.2,1415,4.5,2016,$$$,"Wine Bars, Seafood, Southern","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJZVNcqXSmIIYRisQ5EIaW_ck,2026-03-28T21:20:37.111Z,false
61,Sylvain,8.7,3288,4.2,1403,4.5,1885,$$,"Southern, Cocktail Bars","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJh_VU8xGmIIYRz3a5MFFCaI8,2026-03-28T21:20:37.111Z,false
62,Tujague's,8.0,2898,3.5,865,4.2,2033,$$$,"Cajun/Creole, Bars, Breakfast & Brunch","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJHdgiQBGmIIYRinvwBm_xT9g,2026-03-28T21:20:37.111Z,false
63,Lux Cafe | Best Southern Cuisine,9.4,2873,4.2,133,4.7,2740,$$,"Breakfast & Brunch, American","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJZSvD4U2nIIYR-K2OaSYVxfI,2026-03-28T21:20:37.111Z,false
64,Chophouse New Orleans,8.8,2832,4.2,840,4.5,1992,$$$$,"Steakhouses, Wine Bars, Seafood","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJN4QNJ3OmIIYRVRqAtv-Ruaw,2026-03-28T21:20:37.111Z,false
65,Broussard's Restaurant & Courtyard,8.4,2803,4.0,945,4.3,1858,$$$,"Seafood, French, Venues & Event Spaces","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJC18MKAymIIYRxrPZ_YVWk2Q,2026-03-28T21:20:37.111Z,false
66,Gris-Gris,8.8,2606,4.2,974,4.5,1632,$$,"Cajun/Creole, Southern","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJk6bGlcSnIIYRahN2bQAvLsw,2026-03-28T21:20:37.111Z,false
67,Copper Vine Restaurant,9.0,2461,4.3,746,4.6,1715,$$,"Wine Bars, Pubs, Venues & Event Spaces","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJGUN-uuKnIIYR6quC9HhdCIs,2026-03-28T21:20:37.111Z,false
68,Grand Isle Restaurant,8.3,2378,3.9,842,4.3,1536,$$$,"Southern, Seafood, Cajun/Creole","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJD5xLjm2mIIYRpzcqBXn7Fos,2026-03-28T21:20:37.111Z,false
69,Snapper's Seafood & Cajun Restaurant,9.3,2332,4.0,135,4.7,2197,$$,"Seafood, Cajun/Creole, Southern","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJ68vCq86nIIYRoJVKdX-4GBg,2026-03-28T21:20:37.111Z,false
70,Galliano Restaurant,8.8,2263,4.2,906,4.5,1357,$$$,"Southern, Cajun/Creole","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJeTwq43GmIIYRXyQ0C6ZO-Qo,2026-03-28T21:20:37.111Z,false
71,Olive,9.6,2077,4.7,449,4.8,1628,$$,"Lebanese, Mediterranean, Diners","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJZwTGJfOnIIYResAo0jGHFpA,2026-03-28T21:20:37.111Z,false
72,Seaworthy,8.6,2011,4.0,610,4.4,1401,$$,"Cocktail Bars, Seafood","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJVyAGVXSmIIYRZePB1j0CFRo,2026-03-28T21:20:37.111Z,false
73,Headquarters by Nice Guys Nola,8.8,1824,3.6,195,4.5,1629,,Cajun/Creole,"New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJm7u2dymlIIYR_Kc3CjteTAk,2026-03-28T21:20:37.111Z,false
74,Ralph's on the Park,8.7,1761,4.0,446,4.5,1315,$$$,"Cajun/Creole, New American","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJ46Y22GWvIIYRkXVqPQbdg-8,2026-03-28T21:20:37.111Z,false
75,Social Peruvian Restaurant New Orleans,9.8,1636,4.4,14,4.9,1622,,Peruvian,"New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJa-adDeelIIYR_NC_q0ukc-A,2026-03-28T21:20:37.111Z,false
76,Restaurant Rebirth,9.2,1532,4.6,707,4.6,825,$$$,"Cajun/Creole, Seafood, Steakhouses","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJu0I92XGmIIYRlLatCmZMTfk,2026-03-28T21:20:37.111Z,false
77,Bésame,9.4,1008,4.7,297,4.7,711,$$,"Tapas/Small Plates, Tapas Bars","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJMQ0BOzKnIIYRXwNl9cypUb0,2026-03-28T21:20:37.111Z,false
78,Bon's New Orleans Street Food,9.0,658,4.5,137,4.5,521,$$,"Coffee & Tea, Fast Food, Gluten-Free","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJRZ5xuienIIYRUtKuH3h7OcI,2026-03-28T21:20:37.111Z,false
79,Plates Restaurant & Bar,9.5,517,4.6,144,4.8,373,,"Seafood, Tapas/Small Plates, Cocktail Bars","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJS-ZH8bKnIIYRy-D8zPk5jj4,2026-03-28T21:20:37.111Z,false
80,Chemin à la Mer,8.6,458,4.3,141,4.3,317,$$$,"French, Bars, Breakfast & Brunch","New Orleans, LA",https://www.google.com/maps/place/?q=place_id:ChIJJ1IJEW2mIIYRWGEYqk7J47Y,2026-03-28T21:20:37.111Z,false
