Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
37,Friends in Low Places Bar & Honky-Tonk,9.3,4420,3.7,277,4.7,4143,$$,"Beer Bar, Dive Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJJ38D4XJnZIgRW3qeXNBbRZI,2026-03-28T21:24:24.170Z,false
38,Bakersfield Nashville,9.1,4329,4.5,1587,4.6,2742,$$,"Tacos, Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJcb-cXVxmZIgR1J-af8WvFk0,2026-03-28T21:24:24.170Z,false
39,Kayne Prime,8.9,4213,4.1,1391,4.6,2822,$$$$,"Steakhouses, Japanese, Beer Bar","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJf0fzuvRmZIgR1Bnbo93dIjA,2026-03-28T21:24:24.170Z,false
40,Jeff Ruby's Steakhouse,9.3,4161,4.5,868,4.7,3293,$$$$,"Seafood, Steakhouses, Sushi Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJOQh_KVhmZIgRVXhWXPWYS4c,2026-03-28T21:24:24.170Z,false
41,Adele's - Nashville,8.7,4126,4.0,1407,4.5,2719,$$$,"New American, Breakfast & Brunch, Desserts","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ71PMT_NmZIgRPuePSAZHIh0,2026-03-28T21:24:24.170Z,false
42,Mas Tacos Por Favor,9.1,4108,4.4,1773,4.7,2335,$,Tacos,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJV4GmD89nZIgRMzNtJcaY9n0,2026-03-28T21:24:24.170Z,false
43,Arnold's Country Kitchen,8.9,4075,4.4,1290,4.5,2785,$$,"Southern, Desserts, Comfort Food","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJzf4YpmFmZIgR0hDvtsh88PE,2026-03-28T21:24:24.170Z,false
44,The Twelve Thirty Club,8.9,4054,4.4,1400,4.5,2654,,"Cocktail Bars, American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJmefx5j1nZIgR5RzqV-zqqEA,2026-03-28T21:24:24.170Z,false
45,Butcher & Bee,8.7,4027,4.1,1265,4.5,2762,$$,"New American, Southern, Middle Eastern","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJl4d3qsxnZIgRNDFlj8W0hvw,2026-03-28T21:24:24.170Z,false
46,etch,9.2,3799,4.5,1830,4.7,1969,$$$,New American,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJb3lqe1xmZIgR9f1AAIPhV1M,2026-03-28T21:24:24.170Z,false
47,Butchertown Hall,8.5,3740,3.8,1037,4.4,2703,$$,"Gastropubs, New American, Breakfast & Brunch","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJEViNrgNnZIgRSHIhfKR6U-Y,2026-03-28T21:24:24.170Z,false
48,Bourbon Steak by Michael Mina,9.1,3693,4.5,1074,4.6,2619,$$$$,"Steakhouses, Cocktail Bars, Seafood","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJSZo0GwhnZIgRLyF81BXiZ7U,2026-03-28T21:24:24.170Z,false
49,Miranda Lambert's Casa Rosa,8.5,3590,4.0,673,4.3,2917,$$,"Mexican, Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJZ33nV-VnZIgRv7CxLUTEu2k,2026-03-28T21:24:24.170Z,false
50,Harper's,9.6,3422,4.6,328,4.8,3094,$$$$,"Steakhouses, New American, Cocktail Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJkTimkhVnZIgR1L49miz0jVM,2026-03-28T21:24:24.170Z,false
51,5th & Taylor,9.0,3316,4.4,1548,4.6,1768,$$$,"New American, Southern, Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJC9pi7gJnZIgRAWa1ituSjTg,2026-03-28T21:24:24.170Z,false
52,Frothy Monkey,8.7,3215,4.1,1145,4.5,2070,$$,"Coffee & Tea, Breakfast & Brunch, Cafes","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJuY25rS9kZIgRN5MuBAa-JY4,2026-03-28T21:24:24.170Z,false
53,The Butter Milk Ranch,9.1,3144,4.5,1321,4.6,1823,$$,"Breakfast & Brunch, Bakeries, Coffee & Tea","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ6zL0W7dlZIgRZfib2FK1qeA,2026-03-28T21:24:24.170Z,false
54,Fifth + Broadway,9.4,3024,4.3,35,4.7,2989,$$$,Shopping Centers,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJFTIhGrxnZIgR1LMF9dtcEY8,2026-03-28T21:24:24.170Z,false
55,417 Union,8.9,2966,4.2,1206,4.6,1760,$$,"Breakfast & Brunch, Southern","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJxYzaO1hmZIgROwZYPkIWqpI,2026-03-28T21:24:24.170Z,false
56,Sixty Vines,9.2,2922,4.5,1328,4.7,1594,$$,"New American, Wine Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJt8NWwOVnZIgRlCNDiXsoq9s,2026-03-28T21:24:24.170Z,false
57,The Iberian Pig,9.7,2843,4.6,268,4.9,2575,$$,Tapas Bars,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJV_VfXmhnZIgRemCtcVMHSAc,2026-03-28T21:24:24.170Z,false
58,The Mockingbird,8.8,2700,4.2,816,4.5,1884,$$,"New American, Diners, Tapas/Small Plates","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJZwH_C_NmZIgRHZ5gEX3X1Zs,2026-03-28T21:24:24.170Z,false
59,Stoney River Steakhouse and Grill,8.6,2691,3.8,488,4.4,2203,$$$,"Steakhouses, New American, Seafood","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJL_G7tK9mZIgRMheN7onljQ8,2026-03-28T21:24:24.170Z,false
60,NashHouse Southern Spoon and Saloon,8.1,2613,3.5,504,4.2,2109,$$,"Southern, Coffee & Tea, Breakfast & Brunch","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ1zAzz4FnZIgR0kRZugFNcyw,2026-03-28T21:24:24.170Z,false
61,Rolf and Daughters,8.9,2466,4.3,1123,4.6,1343,$$$,"New American, Wine Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJSy7tWh1nZIgR7o6crVziEqY,2026-03-28T21:24:24.170Z,false
62,Burger Up,8.5,2381,4.0,1037,4.4,1344,$$,"New American, Burgers","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ6Qp7PDBkZIgRis06sOe6NvY,2026-03-28T21:24:24.170Z,false
63,Oak Steakhouse,9.1,2227,4.3,555,4.6,1672,$$$$,"Steakhouses, Seafood, New American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJXSwxxF9mZIgRBD8_5z-BuNM,2026-03-28T21:24:24.170Z,false
64,Bungalow 10 Dining,9.3,2192,2.8,63,4.7,2129,,"Bars, American, Breakfast & Brunch","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJl89GFWdnZIgREzwdIcT0yh4,2026-03-28T21:24:24.170Z,false
65,Lockeland Table,8.9,2177,4.2,798,4.6,1379,$$,New American,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ5c8HXdVnZIgRCaINuy6gsLc,2026-03-28T21:24:24.170Z,false
66,The Farm House,8.5,2143,4.1,1025,4.4,1118,$$,"Southern, New American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJy6WmblxmZIgRASzakrChToc,2026-03-28T21:24:24.170Z,false
67,Boqueria Fifth + Broadway,9.2,2111,3.9,282,4.7,1829,$$,"Spanish, Tapas/Small Plates, Wine Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ67FeYvZnZIgRqEvYc8NuWsQ,2026-03-28T21:24:24.170Z,false
68,The Treehouse Nashville,8.2,1531,3.8,597,4.3,934,$$,"New American, Cocktail Bars, Breakfast & Brunch","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJrzI3jdJnZIgRMYbRswDHo6E,2026-03-28T21:24:24.170Z,false
69,The Gumbo Bros,9.1,1461,4.3,346,4.6,1115,$$,"Cajun/Creole, Seafood, Beer Bar","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJZfGUNGxnZIgRcxQONaAXAGQ,2026-03-28T21:24:24.170Z,false
70,The Standard,9.2,1415,4.3,423,4.7,992,$$$,"American, Steakhouses, Piano Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJvSpnOvdmZIgRtef2vPCtpjs,2026-03-28T21:24:24.170Z,false
71,Hand Cut Nashville,8.8,1274,4.0,229,4.5,1045,$$$,"Steakhouses, Cocktail Bars, American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJFTXkbYtnZIgRKPjQfqZDCFQ,2026-03-28T21:24:24.170Z,false
72,Black Rabbit,9.0,1237,4.2,296,4.6,941,$$,"Tapas/Small Plates, Cocktail Bars, New American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJsW0o5llmZIgRw3CqDNNckVs,2026-03-28T21:24:24.170Z,false
73,Roasted @ Flavors 90 Bar,9.6,1215,,,4.8,1215,,,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJRWslbVRnZIgROrwnrzFVNeA,2026-03-28T21:24:24.170Z,false
74,Church and Union Nashville,8.3,1005,3.7,277,4.3,728,$$,New American,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJscbVNRZnZIgRF9N39jEzkBs,2026-03-28T21:24:24.170Z,false
75,Gray & Dudley,8.7,808,4.0,241,4.5,567,$$$,"New American, Breakfast & Brunch, Cocktail Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJDzpi-1lmZIgR9l9LMb8E0vo,2026-03-28T21:24:24.170Z,false
76,Gannons Nashville,9.3,673,4.5,230,4.7,443,$$$,"Seafood, New American, Cocktail Bars","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ5TxexNlnZIgR4c2lZuD-6XA,2026-03-28T21:24:24.170Z,false
77,1 Kitchen,8.8,561,4.2,144,4.5,417,,New American,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJbdaom7ZnZIgR97DA7vwiLS4,2026-03-28T21:24:24.170Z,false
78,Harriet's Rooftop,8.8,545,4.0,91,4.5,454,,Cocktail Bars,"Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJU0OUhPdnZIgRQ_GQuh-RDwc,2026-03-28T21:24:24.170Z,false
79,The Henry,8.4,533,4.0,149,4.3,384,$$$,"New American, Coffee & Tea, Breakfast & Brunch","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ_1hEpsdlZIgRHfem9-ct9s8,2026-03-28T21:24:24.170Z,false
80,The Nashville Grange,8.3,208,3.9,76,4.3,132,,"Southern, New American","Nashville, TN",https://www.google.com/maps/place/?q=place_id:ChIJ0Za5XkhnZIgRFw_fG2gECGM,2026-03-28T21:24:24.170Z,false
