Rank,Restaurant,Score,Total Reviews,Yelp Rating,Yelp Reviews,Google Rating,Google Reviews,Price,Cuisine,City,Google Maps URL,Snapshot UTC,Google Only
11,Mark's In and Out,9.1,1265,4.3,160,4.6,1105,$,Burgers,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJh4kH9p17RVMRK0P2wsWxnP8,2026-03-28T21:25:36.810Z,false
12,Neptunes Taphouse and Eatery,8.9,1239,4.1,188,4.5,1051,$$,"American, Seafood, Sushi Bars","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ0yMJ0A17RVMRuRvt9PK8JuI,2026-03-28T21:25:36.810Z,false
13,McDonald's,6.5,1228,2.0,32,3.3,1196,$,"Coffee & Tea, Burgers, Fast Food","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJVQ1qXZ18RVMR-Shuq-7mN9I,2026-03-28T21:25:36.810Z,false
14,Storm Castle Café,9.3,1211,4.5,238,4.7,973,$$,"Breakfast & Brunch, Cafes, Beer Bar","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJu7zmigVFRVMRMIzDJOFABao,2026-03-28T21:25:36.810Z,false
15,Fiesta En Jalisco,9.1,1203,4.0,103,4.6,1100,$$,Mexican,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJR3CvFpl7RVMRdQ6R50k2FbQ,2026-03-28T21:25:36.810Z,false
16,Yellowstone Truck Stop,8.6,1199,3.7,26,4.3,1173,,Diners,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJnaveYUF7RVMRoy2JAUAMgxA,2026-03-28T21:25:36.810Z,false
17,Plonk Bozeman,8.8,978,4.2,325,4.5,653,$$,"New American, Wine Bars, Cocktail Bars","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ4z9Ia1pERVMRpqVbTvrYs3s,2026-03-28T21:25:36.810Z,false
18,Urban Kitchen,8.5,971,4.0,378,4.4,593,$$,New American,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJpTNzh1pERVMRBk_s1A7yrMc,2026-03-28T21:25:36.810Z,false
19,Faye's Cafe,9.4,872,4.7,247,4.7,625,$$,"Cafes, Breakfast & Brunch","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJo_6REJd7RVMRPoUiHVccHKU,2026-03-28T21:25:36.810Z,false
20,Los Pinos Mexican Restaurant,9.4,863,4.6,122,4.7,741,,Mexican,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJgzzOLbh7RVMREqvbAgjqHkg,2026-03-28T21:25:36.810Z,false
21,The Bay Bar & Grille,8.0,860,2.9,121,4.2,739,$$,"Bars, American","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJp4doaaJFRVMRkppFPTNMmmo,2026-03-28T21:25:36.810Z,false
22,The Farmer's Daughters Cafe,8.7,849,4.3,213,4.4,636,$$,"Breakfast & Brunch, Sandwiches, New American","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ2Qj16TxFRVMRnh8S6ROB3yM,2026-03-28T21:25:36.810Z,false
23,Gil's Goods,8.6,813,4.0,175,4.4,638,$$,"Cafes, Pizza, Breakfast & Brunch","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJO4LDOJl7RVMR5hK3CKjkAAY,2026-03-28T21:25:36.810Z,false
24,Texas Roadhouse,8.7,785,3.4,46,4.4,739,$$,"Steakhouses, American, Barbeque","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJHfPHHB9FRVMRXyo0I8oadgg,2026-03-28T21:25:36.810Z,false
25,Pinky's,8.8,740,4.5,179,4.4,561,$$,"Cafes, Coffee & Tea, Breakfast & Brunch","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJt9syhZl7RVMRBTYLAInd_vo,2026-03-28T21:25:36.810Z,false
26,Tru North Cafe,9.4,730,4.7,172,4.7,558,$$,"Coffee & Tea, Breakfast & Brunch, Desserts","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJfy1Zo1h7RVMRK9j1P_-kKEs,2026-03-28T21:25:36.810Z,false
27,The Rack,6.0,721,5.0,1,3.0,720,,New American,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJVckmf3t7RVMRuoBumBKxiIk,2026-03-28T21:25:36.810Z,false
28,"49er Diner, Bar & Casino",8.2,707,3.6,32,4.1,675,$$,"American, Sports Bars","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJZ7In65d7RVMRcpxu733_dV0,2026-03-28T21:25:36.810Z,false
29,Rosa’s Pizza,8.9,649,3.9,67,4.5,582,$$,"Pizza, Salad, Sandwiches","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJMyrAXZh8RVMR0AI9YvSFjKA,2026-03-28T21:25:36.810Z,false
30,Lockhorn Cider House,9.4,649,4.5,73,4.7,576,$,"Gluten-Free, Cideries","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJnxxVo15ERVMR3w23IclGEi4,2026-03-28T21:25:36.810Z,false
31,Dairy Queen Store,6.8,591,1.9,40,3.5,551,$,"Fast Food, Burgers, Ice Cream & Frozen Yogurt","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJDWmkdHd7RVMRSfgPym3_B34,2026-03-28T21:25:36.810Z,false
32,Taco Bell,7.4,583,2.8,13,3.7,570,,"Tacos, Fast Food","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJKbZ-Npx8RVMRQ-82GA7lf_Y,2026-03-28T21:25:36.810Z,false
33,Taco John's,7.3,567,2.4,12,3.7,555,$,"Mexican, Fast Food","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJhTDuc3d7RVMR52zWs6YmoeI,2026-03-28T21:25:36.810Z,false
34,The Mint Bar & Grill,9.1,530,4.4,82,4.6,448,$,"Bars, Gastropubs, American","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJLW1id5l7RVMR0g8DWhnNKhY,2026-03-28T21:25:36.810Z,false
35,The Historic Murray Hotel,9.1,514,4.2,61,4.6,453,$$,Hotels,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJg7EkudF7RVMRs1iXL7L4lOY,2026-03-28T21:25:36.810Z,false
36,The Pickle Barrel,8.3,484,3.8,64,4.2,420,$,Sandwiches,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJcfhCipl7RVMRbgqGA5L1RIc,2026-03-28T21:25:36.810Z,false
37,Campione Roman Kitchen,9.6,470,4.7,112,4.8,358,$$,Italian,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJlW42sWt7RVMRvbUnNlf6Mso,2026-03-28T21:25:36.810Z,false
38,O Bar U Barbecue,9.2,448,,,4.6,448,,"Food Trucks, Barbeque, Sandwiches","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJLW1id5l7RVMR0g8DWhnNKhY,2026-03-28T21:25:36.810Z,false
39,Pine Creek Lodge,9.2,431,4.5,13,4.6,418,$,Hotels,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJD6b7Q-eIT1MRGS6D4-ID2-g,2026-03-28T21:25:36.810Z,false
40,Northern Pacific Beanery,8.9,418,4.2,62,4.5,356,$$,New American,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJt1sT_Zh7RVMROFz11wqAyXU,2026-03-28T21:25:36.810Z,false
41,2nd Street Bistro,8.6,368,3.8,145,4.6,223,$$$,"French, Cocktail Bars","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJkaMibZl7RVMRydufnFCSe9g,2026-03-28T21:25:36.810Z,false
42,The Office Livingston,8.5,368,3.9,35,4.3,333,$$,American,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ_RdQK5p7RVMRAhi2kmA0yN0,2026-03-28T21:25:36.810Z,false
43,RX Coffee,9.6,362,4.8,49,4.8,313,$,"Coffee & Tea, Sandwiches","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJB3os-sB7RVMREu6v61q1wBY,2026-03-28T21:25:36.810Z,false
44,Neptune's Brewery,9.2,351,4.3,93,4.7,258,$$,Breweries,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJk3lR5r97RVMRAQRY5-weOg4,2026-03-28T21:25:36.810Z,false
45,The Fainting Goat Pub,8.8,350,3.9,53,4.5,297,,"American, Irish Pub","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJl7Yr4-B7RVMRpAhhUwjNzFA,2026-03-28T21:25:36.810Z,false
46,The Wok,7.8,330,3.1,44,4.0,286,$$,Chinese,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJsQZHb5l7RVMRs2omNUyzei4,2026-03-28T21:25:36.810Z,false
47,Homemade Kitchen,8.9,328,4.1,28,4.5,300,$,"Breakfast & Brunch, Burgers, Fish & Chips","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJoWr0Y3d7RVMRptlhy79dVFo,2026-03-28T21:25:36.810Z,false
48,J.W. Heist Steakhouse,8.4,326,4.0,100,4.3,226,,Steakhouses,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ0zvsYJJFRVMRVlkb5Tblv_U,2026-03-28T21:25:36.810Z,false
49,Katabatic Brewing,9.3,316,4.4,79,4.7,237,$,"Breweries, Mexican, Beer Bar","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJPwFbBJl7RVMRWNnBwv6Qk_A,2026-03-28T21:25:36.810Z,false
50,Big Sky Thai,8.9,310,4.5,79,4.4,231,,Thai,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ__-_r3x7RVMRQz7izjZ4gGw,2026-03-28T21:25:36.810Z,false
51,Ponderosa Social,8.9,280,3.9,27,4.5,253,,"Bowling, American, Cocktail Bars","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJ9bT9-E1FRVMRCojCyy05rA4,2026-03-28T21:25:36.810Z,false
52,Subway,7.1,279,2.8,10,3.6,269,$,"Sandwiches, Fast Food","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJu-aTP518RVMRED8CVVvb3IY,2026-03-28T21:25:36.810Z,false
53,Pronto,9.2,225,2.0,2,4.6,223,,Sandwiches,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJkaMibZl7RVMRydufnFCSe9g,2026-03-28T21:25:36.810Z,false
54,Hungry Mexican Taco Shop,9.2,216,4.6,41,4.6,175,$,Mexican,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJWfTlZHd7RVMR4KdIGzlwhgo,2026-03-28T21:25:36.810Z,false
55,Foodworks,9.2,202,4.5,16,4.6,186,,"Health Markets, Vitamins & Supplements, Fruits & Veggies","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJWzDA6pd7RVMREX2zbeLl-dQ,2026-03-28T21:25:36.810Z,false
56,Matt's Old Fashioned Butcher Shop and Deli,9.2,197,4.1,35,4.7,162,$,"Delis, Meat Shops","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJV7nxl3V7RVMR8xVQa2LOTyU,2026-03-28T21:25:36.810Z,false
57,Rice Fine Thai Cuisine - Livingston,8.6,186,3.1,11,4.4,175,,"Thai, Tapas/Small Plates, Noodles","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJg4wWn457RVMRNzf76NwL6PQ,2026-03-28T21:25:36.810Z,false
58,Engine Room Deep Dish Pizza,9.3,173,4.4,32,4.7,141,$$,Pizza,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJiTpF1NZ7RVMRoH7l7tJn9RU,2026-03-28T21:25:36.810Z,false
59,Gallatin River Lodge and Restaurant,8.2,119,3.9,83,4.5,36,$$$$,"Resorts, New American","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJgwJ3h6tJRVMRixBBmT64KHM,2026-03-28T21:25:36.810Z,false
60,Domino's Pizza,6.8,107,,,3.4,107,,"Pizza Delivery, Chicken Wings Restaurant, Pizza Restaurant","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJN6qR5FV7RVMRIaoaqVXJ3U8,2026-03-28T21:25:36.810Z,false
61,The Perk on Park,9.8,80,4.7,7,4.9,73,,"Cafes, Bakeries, Coffee & Tea","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJxSycDfF7RVMRjF77Bojt0mo,2026-03-28T21:25:36.810Z,false
62,Sage Lodge - The Grill,8.6,59,,,4.3,59,,Steak House,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJKbf1uMPtT1MRpVZyNe9zpWo,2026-03-28T21:25:36.810Z,false
63,Moshi Food,9.8,35,5.0,2,4.9,33,,"Taiwanese, Thai, Food Trucks","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJyevtpnp7RVMRjNEdi6iP_5M,2026-03-28T21:25:36.810Z,false
64,LuLu’s Montana Market,9.5,30,5.0,3,4.7,27,,"Beer, Wine & Spirits, Gift Shops, Ice Cream & Frozen Yogurt","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJl2uAD099RVMR3qmODmsvUxI,2026-03-28T21:25:36.810Z,false
65,Tacos y mariscos los Pelayo #2,9.4,17,,,4.7,17,,,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJuZwQMUl7RVMR81dWT3PTfco,2026-03-28T21:25:36.810Z,false
66,Paradise Perk Espresso,8.6,8,4.3,8,,,,Cafes,"Livingston, MT",,2026-03-28T21:25:36.810Z,false
67,Livingston Mountain Berry Bowls,8.6,7,5.0,3,3.8,4,,"Acai Bowls, Food Trucks, Caterers","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJlSDdOgB7RVMR4VixkYCtBG4,2026-03-28T21:25:36.810Z,false
68,The Lodge’s Larder,9.0,4,4.5,4,,,,"Food Delivery Services, Breakfast & Brunch, Sandwiches","Livingston, MT",,2026-03-28T21:25:36.810Z,false
69,Jumpin' Trout Java,10.0,1,5.0,1,,,,"Coffee & Tea, Fast Food","Livingston, MT",,2026-03-28T21:25:36.810Z,false
70,Fireside Lounge,,0,,,,,,"Hotels, Restaurants","Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJJQR5pnx7RVMR3KYkGRwfHro,2026-03-28T21:25:36.810Z,false
71,Chinatown Restaurant,,0,,,,,,Restaurants,"Livingston, MT",,2026-03-28T21:25:36.810Z,false
72,Montana's Dawg House,,0,,,,,,Restaurants,"Livingston, MT",,2026-03-28T21:25:36.810Z,false
73,ZENSHI Handcrafted Sushi,,0,,,,,,Meal Takeaway,"Livingston, MT",https://www.google.com/maps/place/?q=place_id:ChIJy6HtO2p9RVMRy-9EovX5_Ew,2026-03-28T21:25:36.810Z,false
